ncvFD_AFR	ncvFD_EUR	ncvFD_ASN	ncv_AFR	ncv_EUR	ncv_ASN	hka_AFR	hka_EUR	hka_ASN	tajd_AFR
0.4679	0.4581	0.4909	0.4129	0.2857	0.4645	0.6418	0.3134	0.3582	-0.528208
0.4467	0.4373	0.4807	0.3556	0.1913	0.4209	0.6901	0.3803	0.3521	0.927716
0.4724	0.4668	0.4905	0.4026	0.281	0.4447	0.4396	0.2308	0.2198	-0.251025
0.4806	0.4644	0.4846	0.4265	0.2874	0.4335	0.3871	0.2581	0.3226	-0.854283
0.4606	0.4605	0.4932	0.388	0.3592	0.4394	0.6143	0.4571	0.1351	0.126859
0.4556	0.4505	0.4949	0.3818	0.287	0.4628	0.6875	0.3906	0.1667	0.282926
0.4712	0.4699	0.4964	0.4013	0.3741	0.4812	0.4578	0.3614	0.241	-0.215128
0.4671	0.4679	0.495	0.3891	0.3618	0.4808	0.4773	0.3523	0.3636	0.098007
0.4661	0.4597	0.4806	0.3736	0.3498	0.3983	0.4211	0.4342	0.2632	0.474669
0.4648	0.4587	0.4859	0.3901	0.2731	0.448	0.5316	0.2911	0.3924	0.0737891
0.4717	0.4618	0.4682	0.3951	0.3319	0.3604	0.4138	0.3563	0.3448	-0.0552354
0.4674	0.4669	0.4923	0.3693	0.3023	0.4383	0.3846	0.2527	0.1515	0.582872
0.4566	0.4585	0.4743	0.3913	0.3533	0.4062	0.75	0.4667	0.4167	0.0431957
0.4743	0.4746	0.4964	0.4267	0.3699	0.4725	0.5854	0.2805	0.1566	-0.917094
0.4743	0.478	0.4789	0.4189	0.366	0.3844	0.5063	0.2278	0.2532	-0.687987
0.4609	0.4635	0.4748	0.3835	0.3634	0.4043	0.5753	0.4247	0.3973	0.240658
0.4524	0.4556	0.4682	0.3648	0.3583	0.3935	0.6338	0.5352	0.4789	0.701883
0.467	0.474	0.4776	0.3896	0.3324	0.3789	0.4815	0.2222	0.2593	0.0853623
0.462	0.4604	0.4904	0.3333	0.3394	0.4569	0.3571	0.3929	0.2976	1.37861
0.4813	0.4814	0.496	0.3869	0.2335	0.4664	0.2243	0.1028	0.1402	0.144646
0.4779	0.4792	0.4877	0.3833	0.2886	0.4329	0.2658	0.1392	0.2405	0.228992
0.4662	0.4691	0.4786	0.353	0.3454	0.3722	0.3516	0.2967	0.2308	0.953405
0.4542	0.4833	0.4776	0.3727	0.4413	0.3629	0.6479	0.4225	0.2267	0.512196
0.4684	0.463	0.4684	0.3868	0.3418	0.3685	0.439	0.3659	0.3659	0.155731
0.4732	0.4701	0.474	0.4078	0.3391	0.3797	0.4521	0.274	0.3151	-0.382366
0.4633	0.4622	0.4711	0.3815	0.3459	0.2997	0.5125	0.3875	0.2125	0.288952
0.4499	0.4569	0.4597	0.3544	0.3475	0.2983	0.6203	0.4684	0.3165	0.954537
0.4613	0.4507	0.4689	0.3484	0.3017	0.3566	0.407	0.4186	0.3256	1.06624
0.4557	0.4532	0.4916	0.3866	0.282	0.4701	0.7258	0.3548	0.4032	0.16363
0.469	0.4702	0.4892	0.3933	0.2925	0.4534	0.4607	0.2135	0.3146	-0.00945562
0.4462	0.4468	0.4536	0.3565	0.3041	0.3424	0.7059	0.4706	0.5	0.905846
0.4597	0.4601	0.4726	0.3604	0.3153	0.3879	0.4756	0.3415	0.3659	0.799598
0.4595	0.4634	0.4766	0.3215	0.3049	0.4068	0.36	0.29	0.37	1.65328
0.4542	0.4566	0.4858	0.3402	0.3409	0.4426	0.4831	0.4494	0.3483	1.27049
0.4726	0.4757	0.498	0.4088	0.3779	0.4568	0.4737	0.2842	0.05	-0.419777
0.46	0.4657	0.4598	0.3684	0.3341	0.3368	0.5056	0.3146	0.3933	0.615681
0.473	0.4701	0.4992	0.4077	0.3484	0.486	0.4557	0.2911	0.0602	-0.382705
0.4557	0.4585	0.4635	0.3569	0.2845	0.339	0.5275	0.3077	0.3516	0.895213
0.4606	0.4494	0.4689	0.3744	0.2605	0.383	0.525	0.358	0.4125	0.466119
0.4699	0.4728	0.4983	0.4021	0.3229	0.4848	0.4938	0.2222	0.125	-0.237053
0.4821	0.4839	0.4849	0.4329	0.3986	0.4102	0.3889	0.2111	0.2222	-1.06538
0.4583	0.4549	0.494	0.3902	0.3254	0.4781	0.6912	0.4265	0.3824	0.06957
0.4756	0.474	0.481	0.4074	0.3462	0.3772	0.3956	0.2418	0.2088	-0.376048
0.457	0.4509	0.4603	0.3798	0.2727	0.3482	0.6377	0.3623	0.4203	0.334266
0.4737	0.4679	0.4824	0.3831	0.3161	0.4	0.3295	0.2614	0.2386	0.2418
0.4805	0.4791	0.4973	0.4278	0.3916	0.4822	0.3978	0.2688	0.1828	-0.92801
0.4732	0.469	0.4884	0.3623	0.3072	0.4387	0.2812	0.2396	0.25	0.727472
0.4633	0.4673	0.4897	0.3751	0.334	0.4511	0.4789	0.2958	0.2817	0.440636
0.4487	0.4545	0.4479	0.3367	0.3131	0.2776	0.5538	0.4	0.4	1.32896
0.445	0.4461	0.4548	0.3675	0.2831	0.3257	0.8254	0.4286	0.4286	0.644122
0.4729	0.4693	0.4813	0.405	0.3655	0.4091	0.4429	0.3429	0.2857	-0.307797
0.4682	0.4692	0.4917	0.3951	0.3548	0.4623	0.4878	0.3171	0.2927	-0.0561564
0.4721	0.4701	0.4919	0.4048	0.2864	0.4567	0.4583	0.2083	0.2396	-0.310786
0.4742	0.4754	0.4845	0.405	0.3726	0.4314	0.4125	0.275	0.3125	-0.309547
0.4491	0.4464	0.4892	0.3209	0.2705	0.4613	0.4891	0.4022	0.4022	1.69549
0.4721	0.4713	0.4721	0.3903	0.3267	0.3577	0.3846	0.2418	0.2857	0.0667418
