ncvFD_AFR	ncvFD_EUR	ncvFD_ASN	ncv_AFR	ncv_EUR	ncv_ASN	hka_AFR	hka_EUR	hka_ASN	tajd_AFR
0.4557	0.4639	0.4791	0.3343	0.3491	0.4078	0.4412	0.3725	0.3235	1.4069
0.4702	0.4626	0.4973	0.4249	0.3213	0.4883	0.7143	0.3247	0.2987	-0.87355
0.4328	0.4309	0.4984	0.3046	0.2653	0.4835	0.6628	0.5581	0.1101	2.06462
0.4532	0.4633	0.4944	0.3523	0.3522	0.4793	0.5488	0.3902	0.378	0.999561
0.4534	0.4525	0.4949	0.3681	0.365	0.4842	0.6333	0.6333	0.4778	0.63424
0.4512	0.4507	0.4651	0.34	0.3132	0.3751	0.527	0.4459	0.4459	1.26555
0.4807	0.4932	0.4992	0.4227	0.4576	0.4858	0.3619	0.2	0.0631	-0.790427
0.4571	0.4481	0.4795	0.3867	0.2302	0.4144	0.6905	0.3333	0.3452	0.161812
0.4699	0.4647	0.4913	0.3875	0.3294	0.4562	0.4135	0.3173	0.2596	0.139778
0.4681	0.4728	0.4961	0.3644	0.3378	0.4584	0.3579	0.2421	0.1089	0.6961
0.4762	0.4639	0.496	0.4027	0.3009	0.4485	0.3592	0.2788	0.0893	-0.253504
0.4529	0.4526	0.4921	0.3658	0.3077	0.4744	0.6296	0.4096	0.4578	0.685079
0.4615	0.4491	0.4877	0.3699	0.2947	0.4526	0.4868	0.4211	0.3684	0.569557
0.4606	0.4664	0.4964	0.4007	0.3846	0.4883	0.7333	0.4667	0.4474	-0.206342
0.4758	0.4768	0.4985	0.4258	0.3923	0.4802	0.5224	0.3088	0.0822	-0.869067
0.4673	0.4706	0.4989	0.3973	0.3533	0.4823	0.5224	0.2958	0.0649	-0.110563
0.4476	0.4354	0.498	0.369	0.3057	0.4812	0.7742	0.629	0.1235	0.603783
0.4759	0.4783	0.4971	0.3969	0.399	0.4843	0.3412	0.3059	0.2353	-0.099098
0.4252	0.4188	0.4392	0.3284	0.2442	0.341	0.9492	0.6441	0.7458	1.55726
0.4419	0.4216	0.4936	0.3407	0.2662	0.4841	0.6912	0.6765	0.6765	1.26845
0.4466	0.4946	0.4952	0.3566	0.4855	0.4496	0.7	0.6	0.1098	0.902655
0.4502	0.4422	0.496	0.3742	0.3299	0.4883	0.7558	0.6279	0.5233	0.486321
