ncvFD_AFR	ncvFD_EUR	ncvFD_ASN	ncv_AFR	ncv_EUR	ncv_ASN	hka_AFR	hka_EUR	hka_ASN	tajd_AFR
0.476	0.4815	0.4925	0.4075	0.3887	0.4473	0.3875	0.225	0.1739	-0.392998
0.4492	0.4462	0.4511	0.3567	0.3445	0.2952	0.6475	0.6331	0.4	0.931937
0.4623	0.4578	0.4746	0.3802	0.2793	0.393	0.5241	0.3072	0.3494	0.337021
0.4645	0.4618	0.4939	0.3668	0.3094	0.4752	0.4218	0.3129	0.3333	0.669177
0.47	0.4765	0.4903	0.4041	0.3332	0.4323	0.506	0.1977	0.1802	-0.304096
0.4557	0.4547	0.4812	0.3449	0.2713	0.4324	0.4777	0.3248	0.414	1.20494
0.4264	0.4177	0.4412	0.3121	0.2562	0.2595	0.8077	0.6947	0.4348	1.96604
0.4627	0.4517	0.4822	0.3964	0.3416	0.4363	0.6299	0.526	0.4156	-0.0938097
0.4324	0.4275	0.4462	0.3209	0.2765	0.3403	0.75	0.6324	0.6103	1.77079
0.4467	0.4278	0.4647	0.3515	0.2233	0.3838	0.6647	0.5029	0.4971	1.06669
0.4541	0.4561	0.489	0.3539	0.3269	0.4585	0.5409	0.4151	0.3774	0.997868
0.4661	0.4572	0.4779	0.4022	0.345	0.4089	0.5897	0.4551	0.3526	-0.253465
0.4619	0.4631	0.4935	0.3812	0.2817	0.471	0.5397	0.2632	0.2947	0.311688
0.4431	0.4426	0.4693	0.329	0.241	0.3911	0.6087	0.3929	0.4429	1.57744
0.4643	0.4635	0.4949	0.3792	0.3254	0.4786	0.4792	0.3229	0.3229	0.363618
0.443	0.437	0.466	0.3345	0.2701	0.3607	0.637	0.5	0.3767	1.45881
0.4571	0.4496	0.4746	0.3782	0.3137	0.4099	0.6224	0.4615	0.4336	0.390519
0.4188	0.4275	0.4469	0.3058	0.3034	0.3602	0.9111	0.7407	0.7185	2.11071
0.473	0.4675	0.4888	0.4002	0.357	0.4436	0.4138	0.3448	0.2629	-0.196101
0.4602	0.4625	0.4975	0.3814	0.3398	0.468	0.5759	0.3671	0.0857	0.306236
0.4677	0.4709	0.4759	0.3831	0.359	0.3596	0.4345	0.3036	0.2426	0.258281
0.4442	0.4527	0.4753	0.3604	0.341	0.4308	0.7807	0.5088	0.5965	0.839432
0.451	0.445	0.4617	0.3521	0.2723	0.366	0.5871	0.4194	0.4645	1.04394
0.4535	0.4482	0.4925	0.3674	0.2538	0.4715	0.6273	0.3602	0.3665	0.667635
0.472	0.4724	0.4964	0.4177	0.3783	0.4797	0.5639	0.3358	0.2174	-0.682605
0.4471	0.4469	0.4568	0.3361	0.3084	0.3267	0.5759	0.481	0.4051	1.42156
0.4635	0.4625	0.4807	0.3812	0.3172	0.4191	0.5054	0.3189	0.3405	0.312823
0.4464	0.4428	0.4846	0.3497	0.3348	0.4545	0.6585	0.6423	0.5366	1.09581
0.4362	0.4462	0.4824	0.3164	0.3254	0.4472	0.6626	0.546	0.5276	1.8737
0.4576	0.4537	0.4686	0.3674	0.3015	0.3883	0.5449	0.3846	0.4423	0.663807
0.4565	0.4602	0.481	0.3459	0.3254	0.4013	0.4684	0.3608	0.2658	1.18126
0.4597	0.455	0.4942	0.357	0.3212	0.4785	0.4611	0.4132	0.3772	0.918638
0.4691	0.4655	0.4902	0.376	0.3391	0.4511	0.381	0.328	0.2646	0.442474
0.4592	0.4602	0.4902	0.3545	0.3013	0.4549	0.4588	0.3158	0.2924	0.978963
0.4463	0.4413	0.4871	0.3435	0.2847	0.4541	0.6268	0.4859	0.4097	1.24668
0.4431	0.4366	0.46	0.3273	0.2844	0.357	0.6012	0.5417	0.4556	1.62779
0.4347	0.4312	0.4911	0.3224	0.2744	0.4743	0.7172	0.5793	0.5448	1.73912
0.4371	0.4468	0.4892	0.3254	0.3421	0.4679	0.6918	0.6096	0.5238	1.67137
0.4535	0.4504	0.4739	0.3678	0.3207	0.4087	0.6304	0.471	0.442	0.65559
0.4553	0.4577	0.4621	0.3499	0.3013	0.3491	0.5031	0.3416	0.3975	1.0905
0.4584	0.4554	0.4687	0.3772	0.341	0.3825	0.5868	0.4671	0.4132	0.416063
0.4288	0.4362	0.4961	0.2805	0.2932	0.489	0.6289	0.5723	0.5535	2.60638
0.4664	0.4711	0.4717	0.3908	0.3664	0.3673	0.5	0.32	0.3143	0.0583619
0.4578	0.4527	0.4631	0.3669	0.2694	0.3393	0.5398	0.3409	0.358	0.679951
0.4468	0.4945	0.4666	0.3651	0.4639	0.3757	0.7582	0.185	0.4221	0.730479
0.4564	0.4579	0.4982	0.3696	0.36	0.469	0.5816	0.5035	0.0637	0.607479
0.4635	0.453	0.496	0.3899	0.2927	0.479	0.5595	0.375	0.24	0.0814589
0.4411	0.4318	0.4844	0.3369	0.2714	0.4533	0.6846	0.5638	0.5235	1.40781
0.4424	0.4404	0.4758	0.2992	0.2275	0.4171	0.5112	0.3944	0.45	2.22576
0.4228	0.4185	0.4862	0.3094	0.2597	0.4623	0.8582	0.695	0.6027	2.03263
0.4518	0.4673	0.4908	0.3599	0.3791	0.4676	0.6149	0.4238	0.4106	0.854095
0.4509	0.432	0.4475	0.3817	0.2373	0.3306	0.8108	0.4865	0.5473	0.300307
0.4552	0.4595	0.485	0.3466	0.3362	0.443	0.4906	0.3962	0.3774	1.16819
0.4748	0.4821	0.488	0.4125	0.351	0.3921	0.4432	0.1606	0.1399	-0.538148
0.3933	0.395	0.439	0.2608	0.2592	0.3659	1.1	1.0583	0.975	3.00045
0.4634	0.4608	0.4905	0.3676	0.3307	0.4619	0.4431	0.3653	0.3473	0.655815
0.437	0.4191	0.4558	0.3637	0.2626	0.3811	1.0078	0.6977	0.6769	0.766744
0.4496	0.4546	0.4971	0.3255	0.3244	0.465	0.4969	0.4277	0.0944	1.65282
0.4604	0.4417	0.4959	0.3999	0.2994	0.4877	0.7317	0.5203	0.5122	-0.188952
0.4619	0.4582	0.4651	0.398	0.3086	0.3375	0.6667	0.3497	0.3293	-0.139457
0.4573	0.4515	0.4901	0.3595	0.2846	0.4656	0.5113	0.3759	0.4211	0.852018
0.4583	0.4572	0.4722	0.3505	0.2578	0.358	0.4586	0.2873	0.2857	1.07837
0.4458	0.4432	0.4468	0.3303	0.2802	0.2555	0.5724	0.4539	0.375	1.55139
0.4661	0.4681	0.4772	0.3906	0.3035	0.3937	0.5071	0.2431	0.3056	0.0620763
0.463	0.4666	0.4837	0.361	0.3675	0.4347	0.4246	0.3901	0.3556	0.819985
0.467	0.4629	0.4978	0.3724	0.3151	0.4887	0.401	0.3109	0.2423	0.535633
0.464	0.4549	0.4865	0.3815	0.3159	0.4456	0.497	0.4024	0.3491	0.302962
0.4537	0.4539	0.4816	0.3387	0.2915	0.4304	0.4848	0.3636	0.3869	1.3632
0.4512	0.4552	0.4965	0.3647	0.3487	0.485	0.6575	0.5	0.3133	0.734188
0.4663	0.4596	0.4948	0.3727	0.2826	0.477	0.4153	0.2951	0.3005	0.52717
0.4595	0.4572	0.4958	0.3744	0.3235	0.4838	0.5468	0.3929	0.35	0.484892
0.4599	0.4581	0.4832	0.3511	0.304	0.4399	0.4367	0.3418	0.4114	1.05465
0.4594	0.4556	0.4775	0.3321	0.293	0.4074	0.3867	0.3481	0.3536	1.49521
0.4801	0.4781	0.4976	0.4252	0.3809	0.4754	0.391	0.2564	0.1125	-0.888051
0.4524	0.4421	0.4958	0.3671	0.2749	0.4783	0.6485	0.4545	0.2472	0.677008
0.475	0.4759	0.4958	0.4022	0.315	0.4753	0.3825	0.1848	0.212	-0.250036
0.4417	0.4428	0.4528	0.3436	0.3114	0.3322	0.7125	0.5438	0.475	1.25746
0.4591	0.4619	0.4982	0.3669	0.3246	0.4764	0.5155	0.3394	0.0833	0.677056
0.448	0.4366	0.4799	0.3561	0.2582	0.4302	0.6667	0.4788	0.4364	0.952996
0.4613	0.4615	0.4978	0.3679	0.291	0.4704	0.4808	0.2885	0.0809	0.648663
0.4656	0.4652	0.4882	0.3655	0.3432	0.4473	0.4	0.3407	0.3037	0.695201
0.4408	0.4377	0.4992	0.3184	0.2459	0.4855	0.6	0.4452	0.0604	1.82002
0.4581	0.4523	0.4941	0.3549	0.2951	0.4759	0.4777	0.3861	0.3312	0.968281
0.4584	0.4595	0.495	0.3611	0.3295	0.4785	0.5	0.3791	0.3132	0.823673
0.4647	0.4693	0.4964	0.3688	0.3559	0.4827	0.4268	0.3185	0.2675	0.621137
0.4377	0.4242	0.4724	0.3237	0.234	0.4186	0.6723	0.5593	0.5593	1.71834
0.4547	0.4565	0.4973	0.3446	0.3223	0.4665	0.4912	0.3977	0.089	1.21909
0.4559	0.4533	0.4907	0.3727	0.3206	0.4647	0.6119	0.4328	0.3731	0.529921
0.4747	0.4762	0.4936	0.4059	0.3575	0.4599	0.4059	0.2353	0.1988	-0.349944
0.4696	0.4623	0.4775	0.3872	0.2751	0.3976	0.4171	0.2629	0.3143	0.152269
0.4716	0.4626	0.4976	0.4007	0.3253	0.4711	0.4467	0.3333	0.0949	-0.209891
0.4536	0.4525	0.4816	0.3531	0.3136	0.4358	0.5459	0.4247	0.4301	1.02299
0.4552	0.4526	0.4801	0.3474	0.3173	0.4258	0.4945	0.4341	0.3956	1.15577
0.444	0.4462	0.4963	0.3475	0.2858	0.4863	0.6923	0.4336	0.3706	1.15821
0.4578	0.4676	0.4989	0.3855	0.4059	0.4775	0.6625	0.5802	0.0538	0.199165
0.4416	0.436	0.4959	0.3286	0.3115	0.4491	0.6316	0.6433	0.0922	1.60318
0.425	0.4109	0.473	0.3012	0.2161	0.4324	0.7722	0.6646	0.7152	2.20715
0.4664	0.4649	0.4939	0.388	0.3135	0.471	0.4843	0.2875	0.275	0.132282
0.477	0.4803	0.4853	0.4197	0.3851	0.3758	0.4372	0.234	0.1534	-0.742862
0.4536	0.4373	0.4591	0.3833	0.2529	0.3762	0.7517	0.4621	0.5655	0.256939
0.4623	0.4648	0.4692	0.3819	0.3578	0.321	0.5347	0.3851	0.255	0.29019
0.4516	0.438	0.4615	0.3473	0.2254	0.358	0.5523	0.4128	0.436	1.15972
0.4479	0.4412	0.445	0.3607	0.2357	0.2403	0.7	0.3975	0.3704	0.839938
0.4365	0.4283	0.48	0.3226	0.2565	0.4437	0.6869	0.5657	0.5859	1.75025
0.4674	0.4619	0.4727	0.4103	0.344	0.3931	0.6284	0.3851	0.3851	-0.480003
0.4554	0.4633	0.4926	0.3529	0.3504	0.4678	0.5148	0.3846	0.3077	1.02139
0.4655	0.4629	0.4785	0.3894	0.2984	0.3906	0.513	0.285	0.2746	0.0952812
0.4672	0.4947	0.4968	0.3929	0.475	0.4813	0.4967	0.2792	0.2089	0.00168982
0.4461	0.4406	0.4899	0.3358	0.3012	0.4668	0.5912	0.5409	0.4528	1.42931
0.432	0.4333	0.4605	0.3183	0.302	0.3827	0.7438	0.6446	0.5785	1.81935
0.4437	0.4297	0.4411	0.3677	0.313	0.3233	0.8609	0.755	0.6159	0.666902
0.4223	0.4176	0.4898	0.3328	0.2697	0.4758	1.0598	0.7436	0.7436	1.51308
0.4707	0.4606	0.4713	0.3958	0.3067	0.3402	0.4375	0.3208	0.2625	-0.0780591
0.4383	0.4317	0.4952	0.3277	0.2516	0.4856	0.6828	0.5172	0.5172	1.61883
0.4626	0.4676	0.4844	0.3957	0.3477	0.4377	0.6269	0.3212	0.3577	-0.0756657
0.4469	0.4458	0.4957	0.3342	0.2673	0.4851	0.5714	0.4026	0.4156	1.46324
0.447	0.4329	0.4937	0.3751	0.2357	0.4814	0.8489	0.4748	0.518	0.474921
0.4417	0.4446	0.4968	0.3414	0.3065	0.462	0.6984	0.5039	0.094	1.29608
0.4495	0.4467	0.4925	0.3479	0.2536	0.4715	0.592	0.3736	0.3678	1.15032
0.4843	0.4871	0.4893	0.4151	0.3972	0.4072	0.2486	0.1604	0.1444	-0.593185
0.4256	0.4241	0.4427	0.2892	0.2663	0.3488	0.7055	0.6438	0.726	2.43956
0.4351	0.4269	0.4625	0.3313	0.2846	0.3914	0.7635	0.6689	0.5946	1.5432
0.4626	0.4563	0.4906	0.3705	0.2915	0.4585	0.4695	0.3394	0.3049	0.583359
0.4576	0.4572	0.4919	0.3636	0.2994	0.4699	0.5263	0.3433	0.3806	0.752621
0.4773	0.4756	0.4948	0.4164	0.3383	0.4648	0.4065	0.2129	0.1806	-0.639364
0.4503	0.4564	0.4625	0.3501	0.3482	0.3292	0.5885	0.4792	0.342	1.10001
0.4615	0.4642	0.4982	0.3425	0.3142	0.4719	0.3874	0.2953	0.0714	1.26175
0.4776	0.4803	0.4919	0.4043	0.3714	0.4436	0.3383	0.2079	0.1773	-0.307029
0.4453	0.4392	0.4934	0.3565	0.3198	0.4817	0.7259	0.6296	0.5778	0.938075
0.4658	0.4646	0.4875	0.3895	0.3295	0.4379	0.5062	0.3188	0.2688	0.0923941
0.4429	0.4507	0.4519	0.3262	0.3296	0.3017	0.6	0.4962	0.4046	1.63621
0.4641	0.4655	0.4967	0.385	0.3129	0.4831	0.5153	0.2805	0.2424	0.21207
0.46	0.4589	0.4576	0.3582	0.3312	0.26	0.4615	0.391	0.2866	0.88452
0.4479	0.4484	0.4784	0.3283	0.2625	0.4111	0.5318	0.3699	0.3526	1.60073
0.4768	0.4772	0.486	0.406	0.3334	0.4134	0.3627	0.1912	0.2108	-0.354238
0.46	0.4565	0.4642	0.386	0.3442	0.3534	0.6125	0.4625	0.3812	0.184755
0.4585	0.4555	0.4914	0.3651	0.3333	0.4654	0.5179	0.4405	0.3452	0.722697
0.4344	0.4434	0.4604	0.3086	0.2749	0.3655	0.6562	0.4417	0.4847	2.04056
0.4614	0.4609	0.4621	0.3464	0.2803	0.3187	0.4	0.2809	0.3257	1.16549
0.464	0.4564	0.4942	0.3541	0.2719	0.4768	0.386	0.3099	0.3392	0.979242
0.4387	0.434	0.4825	0.3344	0.2789	0.4513	0.7143	0.5578	0.5918	1.46733
0.461	0.453	0.4694	0.4066	0.3108	0.3663	0.7929	0.4122	0.3446	-0.378295
0.4583	0.4545	0.4948	0.3662	0.2865	0.478	0.5263	0.3488	0.3158	0.694767
0.4191	0.4222	0.4926	0.2601	0.2653	0.4806	0.689	0.6646	0.6341	2.99909
0.465	0.4606	0.476	0.3675	0.3129	0.4042	0.4156	0.3312	0.3701	0.652092
0.4665	0.4638	0.4903	0.3885	0.3385	0.4529	0.4852	0.3471	0.2717	0.118596
0.4533	0.4572	0.4596	0.3402	0.3276	0.2929	0.4964	0.4029	0.3094	1.31005
0.4521	0.4508	0.4864	0.3654	0.2972	0.4519	0.6429	0.4071	0.4143	0.715189
0.4501	0.4433	0.4717	0.3291	0.2738	0.405	0.5032	0.4395	0.4713	1.57133
0.4489	0.4444	0.495	0.3389	0.2801	0.4833	0.5588	0.4412	0.4294	1.35834
0.4673	0.4681	0.4967	0.3897	0.3637	0.4838	0.4765	0.3557	0.26	0.0848686
0.4606	0.4637	0.4748	0.3519	0.3104	0.3466	0.4278	0.2944	0.2333	1.04116
0.4573	0.4495	0.477	0.3561	0.2615	0.3984	0.4969	0.3585	0.327	0.940585
0.4653	0.463	0.4636	0.379	0.2763	0.2744	0.4605	0.2581	0.2516	0.363627
0.4666	0.4606	0.4933	0.3862	0.3193	0.4684	0.4713	0.3439	0.2803	0.177961
0.4495	0.4411	0.4927	0.3664	0.2895	0.4747	0.7077	0.5	0.4154	0.690811
0.4571	0.4543	0.4791	0.3763	0.3267	0.4184	0.6094	0.4375	0.375	0.436104
0.4718	0.4703	0.493	0.3963	0.3295	0.4667	0.4186	0.2558	0.2733	-0.0897267
0.4311	0.428	0.4839	0.305	0.2882	0.458	0.6911	0.6667	0.6504	2.0986
0.4802	0.4807	0.4934	0.3962	0.3963	0.4533	0.2635	0.255	0.1733	-0.0830571
0.4605	0.4564	0.4641	0.364	0.2936	0.3424	0.4765	0.3412	0.3529	0.748584
0.4664	0.4753	0.4949	0.3951	0.368	0.4556	0.5286	0.2657	0.1364	-0.0585766
0.4566	0.4609	0.4925	0.3595	0.3207	0.467	0.5241	0.3434	0.3054	0.860216
0.47	0.4623	0.4649	0.3901	0.3521	0.3162	0.4226	0.4048	0.2917	0.0757899
0.4453	0.4446	0.453	0.332	0.2747	0.3428	0.5865	0.4286	0.5113	1.50522
0.4568	0.459	0.493	0.3681	0.3409	0.4734	0.5649	0.4156	0.3636	0.645908
0.4714	0.4688	0.4903	0.3756	0.3429	0.4512	0.3418	0.2959	0.2626	0.451559
0.4626	0.4548	0.4643	0.3916	0.2668	0.3336	0.5941	0.3182	0.3295	0.0349754
0.4605	0.4629	0.4977	0.3742	0.3216	0.4895	0.527	0.3221	0.2829	0.488445
0.4715	0.4919	0.4978	0.4037	0.443	0.4657	0.4656	0.1771	0.0704	-0.294397
0.4494	0.4418	0.479	0.3693	0.3097	0.4405	0.7313	0.5522	0.5821	0.620023
0.4405	0.4319	0.454	0.3462	0.2297	0.3549	0.7556	0.4741	0.5481	1.18903
0.4306	0.424	0.447	0.3159	0.2481	0.3421	0.7547	0.5938	0.6062	1.89028
0.4598	0.4714	0.4977	0.3379	0.3561	0.4501	0.3966	0.2912	0.0498	1.36339
0.4507	0.4534	0.4968	0.3559	0.3322	0.4879	0.6135	0.4663	0.3653	0.954147
0.4688	0.4646	0.4912	0.4063	0.3301	0.4656	0.5515	0.3193	0.3554	-0.366553
0.4374	0.4307	0.4541	0.3167	0.2566	0.3462	0.6447	0.5395	0.5066	1.86113
0.4328	0.427	0.4568	0.3314	0.2637	0.3775	0.808	0.6	0.624	1.53497
0.4636	0.4608	0.4601	0.3855	0.327	0.2573	0.5298	0.3576	0.2632	0.197817
0.4569	0.4584	0.4793	0.3302	0.2934	0.4111	0.4132	0.3214	0.3333	1.53609
0.4737	0.4701	0.4987	0.4075	0.3041	0.4866	0.4396	0.2258	0.1042	-0.398056
0.4619	0.4746	0.4959	0.3341	0.3742	0.4754	0.3602	0.2903	0.2021	1.44752
0.482	0.4809	0.4971	0.4242	0.3776	0.4788	0.3373	0.2118	0.1647	-0.857589
0.4391	0.4324	0.4482	0.3347	0.2768	0.3053	0.7075	0.5714	0.4564	1.45996
0.4751	0.4803	0.4988	0.3659	0.3728	0.484	0.2647	0.2108	0.0837	0.685427
0.4514	0.4446	0.4953	0.3427	0.2532	0.4458	0.5352	0.3916	0.1	1.25688
0.4393	0.439	0.4785	0.3187	0.3065	0.4332	0.6242	0.5796	0.5096	1.81655
0.4507	0.4506	0.4946	0.3435	0.2982	0.4796	0.5506	0.4114	0.3671	1.24754
0.4285	0.4278	0.4829	0.3178	0.2744	0.4545	0.8031	0.622	0.6299	1.84071
0.4647	0.468	0.4912	0.4018	0.3313	0.4416	0.625	0.2831	0.1882	-0.242972
0.4488	0.447	0.4896	0.3408	0.2915	0.4699	0.5694	0.4375	0.5417	1.3055
0.4589	0.4542	0.4633	0.3672	0.2843	0.3005	0.5205	0.3488	0.2841	0.670642
0.4488	0.4409	0.4621	0.3584	0.276	0.3779	0.6667	0.4706	0.5163	0.892937
0.4626	0.4513	0.4961	0.3695	0.3121	0.4522	0.4647	0.4353	0.0928	0.608101
0.4561	0.4478	0.4708	0.3652	0.2827	0.3906	0.5629	0.4106	0.4106	0.718903
0.444	0.4389	0.4499	0.3463	0.2684	0.3529	0.6852	0.4753	0.6111	1.19165
0.4491	0.4463	0.4672	0.3421	0.2747	0.3693	0.5706	0.411	0.3865	1.28253
0.4302	0.4265	0.4673	0.3302	0.227	0.4048	0.8529	0.5221	0.5809	1.57004
0.4533	0.4523	0.4962	0.3644	0.3426	0.4864	0.6127	0.5211	0.3944	0.739385
0.427	0.4169	0.4197	0.328	0.2677	0.2739	0.9048	0.746	0.7302	1.61923
0.4625	0.455	0.4605	0.372	0.3531	0.3021	0.4786	0.5214	0.3143	0.54021
0.4667	0.4645	0.4927	0.3837	0.352	0.4713	0.4552	0.3724	0.3517	0.242502
0.4488	0.4504	0.4892	0.351	0.338	0.462	0.6218	0.5321	0.4114	1.07218
0.4403	0.4408	0.4508	0.3363	0.3122	0.3207	0.6959	0.5743	0.4667	1.42314
0.4566	0.4441	0.4686	0.3644	0.2211	0.3931	0.5474	0.356	0.4684	0.745915
0.4494	0.4596	0.4954	0.33	0.3636	0.4792	0.5163	0.4902	0.2938	1.551
0.4586	0.4532	0.4808	0.3493	0.3311	0.419	0.45	0.4663	0.3389	1.10487
0.4662	0.468	0.4811	0.3399	0.3256	0.3994	0.3211	0.2737	0.2579	1.30703
0.4553	0.4587	0.4881	0.3337	0.3519	0.453	0.4458	0.4578	0.3554	1.46227
0.4612	0.4607	0.4916	0.3863	0.2849	0.4631	0.5864	0.2883	0.3067	0.178221
0.4346	0.4455	0.4633	0.3101	0.2582	0.3884	0.66	0.391	0.5533	2.00335
0.4636	0.4588	0.4654	0.3907	0.3004	0.3741	0.5638	0.3289	0.4362	0.0588607
0.4563	0.4529	0.4927	0.3616	0.308	0.4585	0.5396	0.4071	0.2215	0.805274
0.4306	0.4358	0.489	0.2997	0.2997	0.4663	0.675	0.6	0.5	2.22973
