ncvFD_AFR	ncvFD_EUR	ncvFD_ASN	ncv_AFR	ncv_EUR	ncv_ASN	hka_AFR	hka_EUR	hka_ASN
0.4349	0.4346	0.4757	0.3088	0.2825	0.4325	0.6484	0.5604	0.6044
0.4328	0.4317	0.4712	0.299	0.2745	0.4204	0.6404	0.573	0.618
0.4301	0.4327	0.4953	0.3264	0.2652	0.4852	0.8293	0.5366	0.4756
0.4532	0.4576	0.4988	0.3874	0.3864	0.4805	0.8077	0.675	0.0659
0.4208	0.4132	0.4947	0.3093	0.2745	0.4294	0.8961	0.8312	0.0882
0.4052	0.3888	0.4677	0.2778	0.2087	0.4309	0.9865	0.9189	0.9459
0.4454	0.4384	0.4919	0.3511	0.2595	0.4732	0.6866	0.4627	0.4478
0.4747	0.4769	0.482	0.4098	0.3505	0.3703	0.4286	0.2157	0.1863
0.4486	0.4322	0.4554	0.3805	0.2664	0.3626	0.8636	0.5455	0.5606
0.4502	0.4499	0.4589	0.3534	0.3252	0.2734	0.6087	0.4928	0.2899
0.4301	0.4112	0.4457	0.3058	0.1778	0.3361	0.7111	0.5889	0.6
0.4322	0.418	0.424	0.3476	0.2255	0.1827	0.9589	0.6081	0.4795
0.4142	0.4051	0.4738	0.3038	0.2519	0.4388	0.9895	0.8526	0.8
0.4579	0.4404	0.4622	0.4005	0.2863	0.3754	0.8194	0.5	0.5
0.4344	0.444	0.4901	0.2977	0.3068	0.4667	0.6125	0.5125	0.4375
0.4538	0.451	0.472	0.359	0.2826	0.3857	0.5714	0.3776	0.3673
0.4633	0.4932	0.4966	0.3889	0.4736	0.4813	0.5571	0.3571	0.2222
0.4299	0.4235	0.4874	0.3122	0.279	0.4649	0.7468	0.6962	0.5823
0.4091	0.4052	0.4447	0.3039	0.2547	0.3636	1.1017	0.8644	0.7966
0.4118	0.4	0.4111	0.3267	0.2927	0.2965	1.2807	1.2105	1
0.4018	0.3937	0.4876	0.322	0.2636	0.4757	1.5333	1.1111	1.0667
0.4579	0.4446	0.4571	0.3747	0.2825	0.3269	0.5833	0.4444	0.4028
0.4126	0.3991	0.4933	0.3069	0.2165	0.4843	1.0484	0.8065	0.7581
0.4541	0.4452	0.4795	0.3691	0.2328	0.4324	0.625	0.3594	0.4688
0.4261	0.425	0.4942	0.3098	0.2687	0.485	0.8	0.64	0.64
0.425	0.4127	0.4938	0.3365	0.2215	0.4844	1.0286	0.6571	0.6714
0.4217	0.4219	0.4991	0.303	0.2172	0.4851	0.8382	0.5507	0.0682
0.4333	0.4281	0.4925	0.3146	0.2044	0.4769	0.7011	0.4713	0.4943
0.478	0.4776	0.4808	0.3931	0.3589	0.369	0.2907	0.2209	0.1977
0.4166	0.4135	0.4297	0.2824	0.2457	0.3208	0.8143	0.7143	0.8
0.4074	0.3971	0.4483	0.2886	0.2395	0.3867	1.0159	0.9206	0.9524
0.4453	0.4383	0.4872	0.3277	0.2704	0.4588	0.5694	0.4861	0.4722
0.4355	0.4306	0.4892	0.3184	0.2673	0.467	0.6833	0.5667	0.5
0.4653	0.4616	0.494	0.3957	0.2367	0.4693	0.5588	0.2353	0.25
0.4246	0.4332	0.4478	0.2977	0.3159	0.314	0.76	0.71	0.4851
0.4483	0.4518	0.4993	0.3085	0.2686	0.4886	0.4632	0.3474	0.0654
0.4683	0.4732	0.4895	0.3932	0.3642	0.4414	0.4742	0.2857	0.2323
0.4195	0.4072	0.4917	0.3194	0.2808	0.4824	1	0.9688	0.9062
0.4596	0.4582	0.4961	0.3667	0.2998	0.4834	0.5057	0.3333	0.3103
0.4219	0.4229	0.4308	0.3193	0.2782	0.2984	0.9464	0.7018	0.6667
0.4561	0.4686	0.4974	0.3392	0.2944	0.4872	0.4512	0.2289	0.253
0.4417	0.4411	0.4341	0.3275	0.3254	0.2234	0.625	0.625	0.4444
0.4373	0.4393	0.4823	0.3177	0.2834	0.441	0.6506	0.506	0.4578
0.4615	0.462	0.4747	0.3863	0.2874	0.3789	0.5814	0.2791	0.3023
0.443	0.4345	0.4479	0.3548	0.3015	0.3272	0.7639	0.625	0.5278
0.4422	0.4411	0.4879	0.3308	0.3214	0.4609	0.6329	0.6076	0.4684
0.4145	0.429	0.4481	0.2673	0.2642	0.3477	0.7792	0.5769	0.6154
0.4465	0.4445	0.4457	0.3243	0.2897	0.2713	0.5385	0.4615	0.4103
0.45	0.4372	0.4915	0.3363	0.226	0.4733	0.5309	0.4198	0.4815
0.4161	0.4138	0.4779	0.2741	0.2474	0.4487	0.7838	0.7162	0.7973
0.4431	0.4351	0.454	0.3788	0.2638	0.3419	1.0161	0.5075	0.4925
0.4499	0.438	0.4947	0.3432	0.267	0.4798	0.5632	0.4828	0.3678
0.3932	0.3972	0.4909	0.2263	0.2276	0.48	0.9221	0.8701	0.8571
0.4485	0.439	0.4624	0.3496	0.3086	0.3878	0.619	0.5873	0.5714
0.4473	0.4407	0.4896	0.3637	0.2971	0.4654	0.7368	0.5263	0.4487
0.4269	0.4328	0.4322	0.3024	0.3054	0.2497	0.746	0.6667	0.5079
0.4355	0.4318	0.4852	0.3474	0.2652	0.4599	0.875	0.5469	0.6094
0.4151	0.4098	0.4573	0.2816	0.2603	0.4015	0.8361	0.8197	0.8525
0.4174	0.4011	0.4924	0.3241	0.2254	0.4829	1.0952	0.8095	0.8254
0.4522	0.4483	0.4957	0.3583	0.3147	0.4847	0.5974	0.4805	0.4026
0.4707	0.4758	0.4841	0.3601	0.3498	0.3737	0.3093	0.2268	0.1649
0.4282	0.4199	0.4645	0.2888	0.2362	0.386	0.6667	0.6111	0.5139
0.4545	0.4471	0.4477	0.3531	0.2478	0.2417	0.5301	0.3614	0.3494
0.4513	0.4404	0.4928	0.3542	0.2807	0.4748	0.5921	0.4868	0.4079
0.4343	0.4262	0.4909	0.3414	0.2786	0.4729	0.8507	0.6567	0.5224
0.4311	0.4299	0.4706	0.338	0.3006	0.4121	0.8966	0.6897	0.5517
0.4607	0.4521	0.4929	0.3719	0.2432	0.4713	0.5116	0.314	0.3372
0.418	0.4094	0.4838	0.3132	0.2689	0.465	0.9831	0.8644	0.8983
0.4752	0.4744	0.4933	0.3842	0.3575	0.4633	0.3086	0.2561	0.2317
0.4407	0.4396	0.446	0.3131	0.2485	0.3032	0.5795	0.4318	0.4773
0.4657	0.4723	0.4951	0.3831	0.3393	0.4573	0.473	0.25	0.1341
0.4454	0.4466	0.4915	0.3456	0.2967	0.4734	0.6533	0.4533	0.48
0.4647	0.4504	0.4546	0.372	0.3222	0.2899	0.439	0.4756	0.3537
0.4217	0.4197	0.4308	0.2759	0.2304	0.3114	0.7091	0.6	0.7273
0.442	0.4458	0.4901	0.3391	0.3164	0.4661	0.68	0.52	0.4267
0.4579	0.4553	0.4872	0.3482	0.3374	0.4557	0.4565	0.4565	0.4239
0.4357	0.4271	0.4416	0.3412	0.2319	0.2866	0.8205	0.525	0.4875
0.4415	0.4398	0.4969	0.3313	0.2863	0.49	0.6462	0.5077	0.4462
0.4624	0.4883	0.4984	0.3889	0.4384	0.4734	0.5789	0.25	0.068
0.4208	0.414	0.4728	0.3078	0.2846	0.4407	0.8852	0.8689	0.9016
0.4105	0.4019	0.4339	0.2885	0.2011	0.3364	0.9552	0.7313	0.8209
0.3999	0.3888	0.4249	0.262	0.1916	0.3146	0.9877	0.8642	0.8519
0.4449	0.4591	0.4959	0.3043	0.3224	0.4334	0.4943	0.3678	0.0707
0.4339	0.4405	0.4957	0.3383	0.3212	0.4874	0.8356	0.6164	0.5195
0.4623	0.4586	0.4893	0.3939	0.3292	0.4581	0.6211	0.3895	0.3579
0.4079	0.403	0.4356	0.2714	0.222	0.3367	0.9014	0.7746	0.7887
0.4271	0.4207	0.4533	0.3201	0.2582	0.3754	0.8451	0.662	0.6901
0.45	0.4484	0.446	0.3624	0.3149	0.2349	0.6667	0.48	0.3553
0.4508	0.4474	0.4762	0.3328	0.2559	0.4159	0.5062	0.3704	0.4321
0.4708	0.4661	0.4992	0.3996	0.3029	0.4841	0.4565	0.2609	0.0515
0.4484	0.4587	0.4947	0.3006	0.3256	0.4775	0.4421	0.3789	0.3163
0.4736	0.4753	0.4954	0.4078	0.3268	0.4734	0.4432	0.2022	0.2135
0.4195	0.411	0.4319	0.3035	0.2586	0.2866	0.8824	0.7941	0.6087
0.4709	0.4702	0.499	0.349	0.3447	0.4867	0.2828	0.2828	0.0857
0.4062	0.3917	0.498	0.286	0.2019	0.4787	1.0204	0.8571	0.1077
0.4249	0.4194	0.4733	0.3085	0.283	0.4261	0.8133	0.7733	0.6133
0.4407	0.4375	0.4942	0.3237	0.298	0.4816	0.6234	0.5714	0.4675
0.4187	0.4113	0.4876	0.3154	0.2025	0.4692	0.9846	0.6308	0.6923
0.4593	0.4629	0.4878	0.3954	0.2908	0.4404	0.7143	0.275	0.275
0.422	0.4232	0.4861	0.2923	0.2667	0.4669	0.7761	0.6567	0.7463
0.4426	0.4329	0.4474	0.324	0.2338	0.2751	0.5955	0.4719	0.4
0.4318	0.4152	0.4442	0.3445	0.2384	0.3603	0.9375	0.6719	0.7812
0.452	0.438	0.4962	0.3588	0.2998	0.4584	0.6047	0.5698	0.1058
0.4302	0.4193	0.4544	0.3327	0.2591	0.3778	0.873	0.6825	0.6825
0.4308	0.4221	0.4383	0.3351	0.2756	0.3473	0.8784	0.7027	0.8108
0.4241	0.4215	0.4533	0.3008	0.2311	0.3516	0.7848	0.5823	0.5443
0.3989	0.3919	0.454	0.2839	0.1926	0.3992	1.1562	0.8281	0.9375
0.4388	0.4364	0.4952	0.3432	0.3134	0.486	0.7692	0.6462	0.5231
0.42	0.4055	0.4148	0.3206	0.2425	0.2754	1	0.8095	0.8095
0.4467	0.4402	0.4446	0.3399	0.3289	0.2672	0.6	0.6571	0.4143
0.4647	0.4633	0.4924	0.382	0.3536	0.4687	0.4868	0.3947	0.3289
0.4298	0.4256	0.4848	0.3161	0.2946	0.4575	0.7703	0.7297	0.5811
0.4287	0.4278	0.4411	0.3107	0.2946	0.3151	0.7595	0.6962	0.5823
0.4479	0.4284	0.4635	0.3452	0.189	0.3898	0.6055	0.4495	0.5596
0.4256	0.4398	0.494	0.3037	0.3388	0.4821	0.7746	0.7183	0.5135
0.4425	0.436	0.4739	0.3279	0.312	0.4168	0.6146	0.6458	0.5
0.4543	0.4551	0.4726	0.3298	0.3033	0.3773	0.4468	0.3723	0.3298
0.4321	0.4375	0.4844	0.2779	0.2896	0.4501	0.5778	0.5444	0.4778
0.4446	0.4395	0.4945	0.37	0.233	0.4817	0.8615	0.4091	0.4394
0.4045	0.412	0.4494	0.2607	0.2277	0.3774	0.9028	0.6806	0.8056
0.4678	0.4641	0.4719	0.3987	0.2971	0.3503	0.5195	0.2727	0.2727
0.434	0.4254	0.49	0.341	0.2671	0.4462	0.8548	0.629	0.2429
0.4089	0.4165	0.486	0.2732	0.2899	0.4655	0.8947	0.8553	0.7105
0.4725	0.4713	0.4702	0.4034	0.3612	0.3455	0.4412	0.3039	0.2843
0.4583	0.4601	0.4856	0.3823	0.3362	0.4409	0.6269	0.3881	0.3433
0.4493	0.4483	0.4605	0.3382	0.283	0.3395	0.5507	0.4058	0.3913
0.4058	0.3875	0.4739	0.3063	0.2157	0.4452	1.2037	0.963	0.963
0.4468	0.4476	0.4733	0.353	0.3158	0.3915	0.6706	0.4941	0.3678
0.4123	0.3993	0.4882	0.3362	0.2529	0.4744	1.4035	0.9483	0.8793
0.4232	0.4306	0.4484	0.2893	0.2876	0.3255	0.7429	0.6286	0.5143
0.4074	0.408	0.4676	0.3418	0.3258	0.4353	1.7115	1.3846	1.0769
0.4582	0.4555	0.486	0.3632	0.3125	0.4435	0.5125	0.3875	0.35
0.4407	0.4373	0.4524	0.3491	0.2145	0.3307	0.7711	0.4048	0.4762
0.4499	0.4553	0.4973	0.3312	0.3252	0.4533	0.514	0.4206	0.065
0.4339	0.424	0.4904	0.316	0.2151	0.472	0.6974	0.5263	0.5395
0.4452	0.4386	0.4824	0.357	0.2864	0.4441	0.7326	0.5227	0.4886
0.4205	0.4181	0.4646	0.3132	0.2057	0.4067	0.9296	0.5676	0.6757
0.4254	0.4147	0.4867	0.2994	0.1762	0.468	0.7568	0.5541	0.7297
0.4644	0.4609	0.4716	0.3662	0.2831	0.3638	0.4205	0.2841	0.3068
0.4347	0.4402	0.4717	0.2865	0.2826	0.4065	0.5714	0.4935	0.4805
0.4407	0.4397	0.4904	0.3388	0.2718	0.467	0.7013	0.4744	0.4231
0.4687	0.4672	0.498	0.3987	0.3331	0.489	0.5	0.2955	0.2273
0.395	0.3795	0.391	0.3	0.2152	0.2394	1.4237	1.0847	1.0169
0.4745	0.4695	0.4801	0.4033	0.2358	0.4311	0.3974	0.1795	0.4359
0.4209	0.42	0.4327	0.3009	0.2125	0.2865	0.8415	0.561	0.5976
0.4587	0.4505	0.4959	0.3452	0.2613	0.4822	0.4337	0.3494	0.3012
0.4071	0.3985	0.4946	0.3176	0.2601	0.488	1.3	1	0.8333
0.4216	0.4255	0.4258	0.2829	0.2745	0.2508	0.7391	0.6522	0.5797
0.4536	0.4523	0.448	0.3839	0.3582	0.2802	0.7581	0.5968	0.4032
0.4449	0.4571	0.4956	0.3152	0.2955	0.4812	0.5286	0.338	0.3099
0.4398	0.4402	0.4749	0.355	0.2969	0.4252	0.8387	0.5323	0.5484
0.4413	0.4437	0.455	0.3321	0.3352	0.3539	0.6538	0.6282	0.5256
0.4166	0.4148	0.4781	0.3056	0.2914	0.4482	0.9545	0.8939	0.7727
0.4525	0.4441	0.4488	0.3515	0.2675	0.2815	0.5568	0.4205	0.3977
0.4554	0.4497	0.4573	0.3652	0.2862	0.2996	0.5753	0.3973	0.3425
0.3961	0.3915	0.4817	0.2882	0.2691	0.4656	1.2623	1.1967	1.1803
0.4368	0.4302	0.4993	0.2958	0.2003	0.49	0.5729	0.4479	0.0708
0.416	0.4185	0.4996	0.2938	0.2384	0.49	0.8861	0.6329	0.0472
0.4645	0.4649	0.4972	0.3937	0.3455	0.4885	0.5625	0.35	0.325
0.4323	0.4277	0.4661	0.3492	0.3045	0.4049	0.9714	0.7429	0.6143
0.4657	0.4613	0.4664	0.4103	0.3282	0.333	0.6829	0.3537	0.3049
0.4367	0.4256	0.4957	0.3309	0.2657	0.4871	0.7294	0.6235	0.5
0.4587	0.4602	0.4968	0.3838	0.3614	0.4841	0.6265	0.4699	0.2529
0.4067	0.4201	0.4881	0.2637	0.2944	0.4722	0.8831	0.8182	0.7662
0.4525	0.4332	0.4942	0.3586	0.2756	0.4439	0.593	0.5581	0.1224
0.4676	0.4624	0.4829	0.3757	0.3326	0.4153	0.4043	0.3511	0.2766
0.4188	0.3935	0.4977	0.3319	0.2477	0.4755	1.1429	1.0179	0.1081
0.4763	0.4724	0.4901	0.4137	0.3532	0.4531	0.4156	0.2727	0.2821
0.4269	0.4114	0.496	0.3313	0.2218	0.4898	0.9344	0.6721	0.6557
0.4828	0.48	0.4881	0.4346	0.3516	0.4222	0.3837	0.1839	0.1954
0.4257	0.4268	0.4792	0.307	0.225	0.4458	0.7903	0.5161	0.6613
0.4466	0.4425	0.4465	0.3462	0.2851	0.2649	0.6351	0.473	0.3919
0.4283	0.4221	0.4921	0.3477	0.2715	0.4791	1.0625	0.6875	0.625
0.4486	0.4464	0.4795	0.3667	0.2875	0.4257	0.7294	0.4353	0.4118
0.4255	0.4172	0.4977	0.3441	0.2559	0.4824	1.1	0.7	0.1528
0.4472	0.4393	0.4936	0.3472	0.2732	0.4496	0.6296	0.4815	0.1538
0.4571	0.4597	0.4962	0.3514	0.3359	0.4164	0.4804	0.3922	0.0517
0.4381	0.4326	0.4876	0.3403	0.2331	0.4636	0.7632	0.4737	0.5395
0.4839	0.4859	0.497	0.4256	0.3636	0.4814	0.299	0.134	0.1959
0.4099	0.4055	0.4632	0.2677	0.2373	0.4087	0.8507	0.791	0.7463
0.4488	0.4392	0.47	0.3313	0.2731	0.4115	0.5294	0.4824	0.5647
0.4529	0.4517	0.4777	0.3327	0.2799	0.3994	0.4756	0.3659	0.3171
0.4002	0.4023	0.4128	0.2342	0.2254	0.2575	0.8529	0.7941	0.7647
0.4527	0.4422	0.4569	0.3641	0.2602	0.298	0.623	0.4262	0.3443
0.4479	0.4479	0.4467	0.3421	0.3112	0.3412	0.5902	0.4754	0.6066
0.41	0.3994	0.4981	0.3267	0.2728	0.49	1.3333	1.0625	0.2295
0.4255	0.4238	0.4963	0.2991	0.2537	0.4898	0.7532	0.6104	0.5844
0.4417	0.4348	0.4409	0.3556	0.292	0.2959	0.8	0.5867	0.52
0.4303	0.4093	0.4474	0.3524	0.2386	0.3633	1.0635	0.746	0.7302
0.4237	0.4263	0.465	0.2841	0.2847	0.3967	0.7126	0.6782	0.5747
0.4341	0.4257	0.438	0.3373	0.2793	0.2713	0.8254	0.6667	0.4921
0.4373	0.4447	0.489	0.3293	0.3523	0.4706	0.7097	0.7097	0.619
0.4585	0.4521	0.4541	0.3728	0.304	0.2586	0.5581	0.407	0.314
0.457	0.4544	0.4935	0.378	0.2431	0.4726	0.6235	0.2955	0.3182
0.4341	0.4112	0.4286	0.3514	0.227	0.3014	0.9481	0.6883	0.7143
0.4326	0.4311	0.4948	0.3195	0.2267	0.4354	0.7386	0.4773	0.0935
0.4372	0.4412	0.4964	0.3256	0.2806	0.4462	0.6923	0.4769	0.075
0.4405	0.4257	0.4976	0.3505	0.2517	0.462	0.7857	0.5833	0.0693
0.4626	0.462	0.4784	0.3672	0.2832	0.381	0.4545	0.2747	0.2527
0.3989	0.3728	0.4243	0.3083	0.1884	0.3449	1.4182	1.0727	1.1455
0.4237	0.4212	0.4955	0.3184	0.2797	0.4885	0.9014	0.7324	0.662
0.4533	0.4408	0.4563	0.3793	0.3031	0.3481	0.7215	0.5443	0.481
0.4532	0.4521	0.497	0.3753	0.223	0.4887	0.6923	0.2949	0.3718
0.4428	0.4397	0.4868	0.3266	0.319	0.4584	0.6032	0.619	0.4844
0.4541	0.4453	0.4709	0.3646	0.315	0.3926	0.597	0.5224	0.4179
0.4555	0.4939	0.4967	0.3366	0.4723	0.4621	0.4516	0.2917	0.098
0.4083	0.3978	0.4439	0.2908	0.2273	0.3709	1.0139	0.8611	0.8889
0.4072	0.4051	0.4874	0.2962	0.2822	0.4714	1.0794	1.0159	0.8095
0.4086	0.4138	0.4054	0.2961	0.302	0.2435	1.0462	0.9846	0.8154
0.4387	0.4286	0.456	0.3379	0.2499	0.3649	0.7344	0.5469	0.5625
0.4302	0.4193	0.4793	0.3348	0.2597	0.4519	0.8889	0.6852	0.7963
0.4526	0.4517	0.4873	0.362	0.3282	0.4565	0.6119	0.4776	0.4328
0.4072	0.4078	0.4189	0.2856	0.2658	0.3111	1	0.875	0.9464
0.4623	0.4647	0.4969	0.3689	0.3225	0.4685	0.4674	0.3043	0.1111
0.4547	0.4549	0.4833	0.345	0.3008	0.4414	0.4932	0.3699	0.4247
0.4283	0.4366	0.4871	0.2799	0.281	0.4626	0.6329	0.5316	0.5443
0.4454	0.4352	0.4503	0.3428	0.2125	0.3008	0.6377	0.4203	0.4203
0.414	0.4123	0.4722	0.3008	0.2593	0.4325	0.9701	0.7794	0.75
0.43	0.4231	0.4951	0.3227	0.2262	0.4863	0.8056	0.5556	0.5694
0.4412	0.4349	0.4898	0.3313	0.222	0.4678	0.6522	0.4348	0.4783
0.4279	0.4241	0.4659	0.281	0.2144	0.402	0.6429	0.5238	0.5952
0.4385	0.4307	0.4907	0.3642	0.2802	0.4775	0.9683	0.6032	0.7143
0.4405	0.4413	0.4949	0.3115	0.2992	0.431	0.5769	0.5256	0.086
