ncvFD_AFR	ncvFD_EUR	ncvFD_ASN	ncv_AFR	ncv_EUR	ncv_ASN	hka_AFR	hka_EUR	hka_ASN
0.4716	0.4677	0.4963	0.3887	0.3575	0.4669	0.3871	0.3441	0.13
0.4419	0.4285	0.4964	0.3355	0.2805	0.4687	0.6618	0.6324	0.1325
0.4354	0.4193	0.4994	0.3565	0.2762	0.49	0.9672	0.746	0.0595
0.4336	0.4324	0.4953	0.3643	0.3162	0.4891	1.1207	0.7241	0.7586
0.4567	0.4505	0.4838	0.3621	0.2944	0.4425	0.5341	0.4045	0.4157
0.4688	0.467	0.4904	0.3582	0.3314	0.4451	0.3304	0.2946	0.2232
0.4401	0.4981	0.4979	0.3377	0.4819	0.4726	0.7067	0.117	0.0851
0.4504	0.4205	0.4925	0.3716	0.2798	0.4821	0.7286	0.7429	0.7324
0.3966	0.3957	0.4744	0.3083	0.3001	0.4555	1.4894	1.4043	1.4255
0.4668	0.4655	0.4829	0.3777	0.348	0.4214	0.427	0.3483	0.3034
0.4394	0.4341	0.4771	0.311	0.2862	0.4346	0.5915	0.5775	0.5775
0.4154	0.4439	0.4914	0.3261	0.3768	0.4829	1.1698	0.9623	1.0377
0.4271	0.431	0.4933	0.3405	0.3435	0.485	1.0169	0.9492	0.8136
0.4519	0.4939	0.4839	0.3629	0.4781	0.4453	0.6324	0.3971	0.4412
0.4577	0.4569	0.4826	0.3619	0.3555	0.4402	0.5161	0.5	0.4355
0.4657	0.4593	0.4786	0.3998	0.3275	0.4039	0.58	0.3762	0.3168
0.461	0.4593	0.483	0.4138	0.3624	0.4419	0.9091	0.4909	0.4386
0.4526	0.4812	0.4971	0.3586	0.4402	0.467	0.593	0.4884	0.098
0.4293	0.4234	0.4969	0.3157	0.2802	0.435	0.7761	0.7015	0.0538
0.4451	0.4647	0.4937	0.3613	0.405	0.4816	0.7671	0.6575	0.5342
0.4339	0.4478	0.4994	0.2763	0.3089	0.49	0.5517	0.4713	0.0606
0.4177	0.4362	0.4937	0.3194	0.3563	0.4838	1.0435	0.942	0.6447
0.4461	0.435	0.4982	0.3731	0.3012	0.4765	0.8529	0.6176	0.0843
0.4594	0.4567	0.488	0.3695	0.3458	0.4622	0.5233	0.4651	0.4828
0.4429	0.4883	0.4941	0.328	0.4617	0.4365	0.6076	0.4557	0.1087
0.4484	0.4523	0.499	0.3682	0.3156	0.4886	0.7463	0.4328	0.0946
0.43	0.4435	0.4909	0.2811	0.3493	0.4769	0.6143	0.7143	0.6714
0.4783	0.4837	0.4949	0.4037	0.4086	0.4731	0.3229	0.2396	0.2371
0.4645	0.4637	0.4966	0.346	0.3376	0.4855	0.3564	0.3465	0.3069
0.4338	0.4341	0.4958	0.3251	0.2998	0.4886	0.75	0.625	0.5833
0.4727	0.4705	0.4973	0.424	0.3538	0.4717	0.6071	0.2976	0.1099
0.4482	0.4453	0.4971	0.3525	0.2884	0.489	0.641	0.4487	0.359
0.4556	0.4902	0.4969	0.362	0.4633	0.4559	0.5541	0.3784	0.0805
0.4624	0.4562	0.4857	0.3537	0.3018	0.4401	0.4074	0.358	0.3333
0.3974	0.3684	0.4943	0.3018	0.1989	0.4897	1.3774	1.1887	1.2453
0.4315	0.4199	0.4752	0.3458	0.2761	0.4378	0.9583	0.7361	0.7083
0.4543	0.4398	0.498	0.348	0.25	0.4545	0.5114	0.4318	0.049
0.4459	0.4488	0.4975	0.3541	0.3452	0.4726	0.697	0.5909	0.1013
0.4486	0.4262	0.4983	0.3601	0.2482	0.4824	0.6806	0.5694	0.1084
0.4209	0.4134	0.4258	0.3375	0.3046	0.3279	1.1507	1.0137	0.9315
0.4407	0.4963	0.4997	0.3544	0.4831	0.485	0.8133	0.2805	0.0227
0.4326	0.4254	0.48	0.3225	0.2781	0.4059	0.7564	0.6667	0.2989
0.4272	0.4141	0.4853	0.3528	0.3026	0.4682	1.1636	0.9818	0.8909
0.4428	0.437	0.4901	0.3674	0.3223	0.4735	0.8814	0.678	0.6102
0.4363	0.4502	0.4505	0.3192	0.3605	0.3299	0.6744	0.6512	0.5
0.426	0.4114	0.4497	0.3318	0.2855	0.3761	0.96	0.92	0.7867
0.4656	0.4548	0.477	0.365	0.2968	0.402	0.3977	0.3636	0.3409
0.4363	0.4965	0.4872	0.3261	0.49	0.465	0.7097	0.5484	0.5968
0.4631	0.4681	0.4965	0.3987	0.3932	0.4717	0.64	0.48	0.1429
0.4493	0.4938	0.4945	0.3609	0.4812	0.4825	0.6714	0.5	0.4714
0.4485	0.4504	0.494	0.3661	0.3295	0.4817	0.7273	0.5	0.5
0.451	0.4287	0.4968	0.3927	0.3029	0.4133	0.9467	0.72	0.0426
0.4133	0.4244	0.4753	0.2881	0.3079	0.4404	0.9016	0.8197	0.7541
0.4252	0.4112	0.4972	0.3499	0.2887	0.477	1.1852	0.9444	0.1429
0.4282	0.4305	0.4944	0.3067	0.3286	0.4541	0.746	0.8361	0.1463
0.4473	0.4499	0.4993	0.3625	0.3371	0.486	0.7262	0.5357	0.0495
0.4431	0.4608	0.4957	0.3511	0.3593	0.4854	0.7349	0.4524	0.4286
0.4632	0.4581	0.4963	0.3789	0.3105	0.4562	0.5	0.3537	0.0968
0.4257	0.4159	0.4587	0.345	0.2924	0.4031	1.1067	0.88	0.8267
0.4164	0.4366	0.4393	0.3221	0.3512	0.3632	1.1	0.8833	0.9333
0.4628	0.4627	0.4664	0.38	0.3441	0.3617	0.5125	0.375	0.375
0.4322	0.4302	0.4942	0.35	0.3092	0.4848	0.9839	0.7258	0.629
0.4707	0.4752	0.4982	0.3825	0.3683	0.4761	0.378	0.2683	0.0814
0.462	0.4716	0.4911	0.3748	0.3941	0.468	0.5	0.4103	0.3974
0.4236	0.4383	0.4947	0.3445	0.3527	0.4281	1.1613	0.8548	0.0854
0.3872	0.4041	0.3751	0.3161	0.3384	0.2814	2	1.7755	1.7755
0.4536	0.441	0.4963	0.3792	0.2596	0.4708	0.7143	0.4366	0.15
0.4566	0.4977	0.4965	0.3002	0.4773	0.4533	0.3511	0.1132	0.0849
0.4332	0.4338	0.4993	0.3423	0.2918	0.48	0.8833	0.6	0.0366
0.4739	0.4717	0.4862	0.416	0.3832	0.441	0.4935	0.3636	0.3247
0.4568	0.4609	0.4926	0.3686	0.3571	0.4729	0.567	0.4433	0.3878
0.464	0.4586	0.496	0.3788	0.352	0.4719	0.4828	0.4598	0.17
0.4419	0.4307	0.4918	0.3838	0.3045	0.4798	1.1404	0.6949	0.6949
0.4466	0.4579	0.4942	0.3652	0.3702	0.4806	0.7654	0.5556	0.4321
0.4632	0.4645	0.4996	0.3564	0.2882	0.49	0.4045	0.2584	0.0426
0.4529	0.4427	0.4967	0.3829	0.3468	0.4702	0.7679	0.7143	0.129
0.4557	0.4508	0.498	0.3628	0.2803	0.4725	0.557	0.375	0.0795
0.4488	0.437	0.4854	0.3795	0.3071	0.461	0.8472	0.6111	0.625
0.4523	0.439	0.4958	0.3808	0.2842	0.4866	0.7619	0.5119	0.4643
0.4622	0.472	0.4994	0.3774	0.3912	0.4739	0.51	0.39	0.0261
0.461	0.4535	0.4902	0.367	0.3069	0.4621	0.4819	0.3976	0.3614
0.4272	0.4269	0.4992	0.352	0.3455	0.4851	1.1538	1.0769	0.0571
0.4368	0.4776	0.499	0.3487	0.4352	0.4875	0.8551	0.5652	0.092
0.4342	0.4251	0.4476	0.3507	0.2922	0.3513	0.9385	0.7273	0.6462
0.4646	0.456	0.497	0.397	0.3344	0.4887	0.5875	0.4375	0.3625
0.4662	0.499	0.4992	0.4049	0.49	0.4886	0.6125	0.1124	0.0787
0.4641	0.4979	0.4986	0.3962	0.476	0.4827	0.5926	0.1	0.0889
0.4737	0.4664	0.4903	0.4184	0.2987	0.4616	0.5181	0.253	0.3494
0.4513	0.4551	0.4976	0.3317	0.2804	0.49	0.4944	0.3333	0.3111
0.4663	0.4683	0.491	0.3458	0.3687	0.4606	0.3333	0.3678	0.3103
0.4558	0.4492	0.486	0.3709	0.3028	0.4524	0.6027	0.4384	0.4384
0.4542	0.4394	0.4967	0.3587	0.2665	0.4408	0.5632	0.4659	0.0619
0.4478	0.4636	0.4709	0.38	0.4024	0.4107	0.8814	0.661	0.5333
0.4449	0.4397	0.4926	0.3359	0.2512	0.4753	0.6118	0.4353	0.4353
0.4407	0.4393	0.4854	0.3457	0.3029	0.4603	0.7465	0.5634	0.6056
0.4523	0.4483	0.4862	0.3791	0.3369	0.4558	0.7473	0.5604	0.4725
0.4444	0.4402	0.4878	0.3262	0.2853	0.4642	0.5765	0.5	0.5357
0.4645	0.4719	0.4994	0.377	0.3592	0.4834	0.4648	0.2917	0.0395
0.4504	0.4478	0.4885	0.3755	0.3301	0.4678	0.7619	0.5397	0.5714
0.4526	0.4659	0.4762	0.375	0.4022	0.435	0.7024	0.5952	0.619
0.4212	0.4069	0.4791	0.3258	0.2761	0.4522	1.0185	0.9444	0.8148
0.4436	0.4348	0.4992	0.3493	0.3044	0.4886	0.7105	0.6316	0.0753
0.4764	0.495	0.4942	0.4312	0.4449	0.4587	0.5634	0.1053	0.1711
0.4252	0.4134	0.4948	0.3271	0.314	0.4885	0.9375	1.0938	0.8281
0.4502	0.4484	0.4961	0.3471	0.2854	0.4789	0.5758	0.4091	0.2297
0.443	0.4414	0.4971	0.3474	0.3318	0.4758	0.7121	0.6515	0.1375
0.4683	0.4975	0.4944	0.4217	0.4713	0.4804	0.7403	0.0989	0.4103
0.4381	0.4393	0.4964	0.3465	0.3103	0.4615	0.8082	0.589	0.1087
0.442	0.4305	0.4831	0.3465	0.2368	0.4516	0.725	0.5	0.5625
0.4232	0.4474	0.4958	0.3159	0.3684	0.4688	0.8933	0.7733	0.16
0.4525	0.4256	0.458	0.3711	0.2325	0.366	0.6747	0.5422	0.5301
0.4391	0.4327	0.4908	0.3506	0.2745	0.4742	0.8171	0.561	0.5732
0.4313	0.4957	0.4949	0.3427	0.4887	0.4874	0.9315	0.6164	0.6986
0.4216	0.4116	0.4473	0.3096	0.218	0.365	0.8814	0.661	0.7458
0.4305	0.4337	0.4846	0.3147	0.3065	0.4581	0.75	0.6579	0.6053
0.4488	0.4324	0.4622	0.3701	0.2864	0.3672	0.7538	0.6	0.4615
0.4239	0.4332	0.4986	0.3128	0.3176	0.4815	0.8594	0.7188	0.0805
0.4041	0.4841	0.4979	0.2834	0.4666	0.4794	1.0448	0.9403	0.1136
0.4524	0.4529	0.492	0.3307	0.3329	0.4724	0.4762	0.4762	0.4167
0.4489	0.47	0.4973	0.3575	0.4241	0.4692	0.6582	0.7089	0.101
0.4809	0.4771	0.4892	0.4408	0.3648	0.4482	0.5067	0.2368	0.2763
0.4254	0.4331	0.4988	0.3269	0.2889	0.4858	0.9322	0.6	0.0909
0.431	0.4608	0.4713	0.2828	0.3793	0.403	0.6067	0.5506	0.4674
0.444	0.441	0.4899	0.3403	0.3044	0.4747	0.6494	0.5455	0.6883
0.4594	0.4477	0.4986	0.376	0.3317	0.4834	0.5595	0.5476	0.0957
0.4429	0.4403	0.4972	0.3567	0.3116	0.4818	0.7826	0.5797	0.1852
0.4599	0.4659	0.4864	0.3872	0.3701	0.4449	0.625	0.411	0.3467
0.4417	0.4627	0.4958	0.3182	0.3682	0.4616	0.5851	0.4574	0.1273
0.444	0.457	0.4433	0.3673	0.369	0.3313	0.85	0.5667	0.6167
0.4228	0.4269	0.4933	0.3167	0.2866	0.4841	0.9077	0.6769	0.7385
0.437	0.4416	0.4952	0.2871	0.2726	0.4843	0.5444	0.4556	0.4444
0.4616	0.4589	0.4954	0.3533	0.3001	0.4819	0.4184	0.3265	0.3469
0.4456	0.4435	0.4782	0.3285	0.2772	0.4292	0.5679	0.4444	0.4815
0.4503	0.4419	0.4962	0.3578	0.3149	0.4406	0.6329	0.5696	0.0722
0.462	0.4648	0.4623	0.3666	0.3623	0.3422	0.4625	0.4	0.375
0.4212	0.4157	0.4866	0.3069	0.2477	0.4635	0.8718	0.6923	0.6026
0.4539	0.4616	0.4992	0.3628	0.3534	0.4851	0.5914	0.4194	0.0556
0.4521	0.456	0.4982	0.3472	0.3533	0.4771	0.5432	0.5062	0.0851
0.45	0.4451	0.4983	0.3671	0.3475	0.4814	0.7015	0.6716	0.1053
0.45	0.4251	0.4826	0.3849	0.2672	0.4508	0.8732	0.6338	0.5775
0.4605	0.4967	0.4953	0.3744	0.4411	0.4811	0.5281	0.0632	0.3371
0.4566	0.4693	0.4964	0.3751	0.3417	0.4869	0.6125	0.2875	0.3875
0.4447	0.4672	0.4602	0.3672	0.3947	0.3752	0.8308	0.5077	0.5385
0.4598	0.4965	0.4993	0.3593	0.4691	0.49	0.4681	0.1308	0.0748
0.4413	0.4359	0.4949	0.3553	0.2548	0.4856	0.8056	0.4795	0.5479
0.4498	0.4652	0.4766	0.3497	0.3702	0.4172	0.5952	0.4235	0.4302
0.4274	0.4366	0.4947	0.2791	0.3013	0.4866	0.6429	0.5952	0.6667
0.4558	0.4421	0.4949	0.3937	0.3102	0.4437	0.8	0.55	0.1053
0.4395	0.4285	0.4805	0.3513	0.3096	0.4478	0.8143	0.7571	0.6286
0.4037	0.4085	0.4884	0.3029	0.3035	0.4777	1.2222	1.1111	1.1111
0.4557	0.4443	0.4787	0.3832	0.3257	0.4369	0.697	0.5758	0.5455
0.4431	0.4317	0.4977	0.3731	0.3052	0.4735	0.9385	0.6818	0.0988
0.4461	0.4482	0.4807	0.3134	0.2598	0.4346	0.5057	0.3678	0.4483
0.4454	0.426	0.4861	0.3639	0.2627	0.4605	0.7826	0.6087	0.5652
0.4525	0.4621	0.4901	0.3293	0.3406	0.4642	0.4699	0.3735	0.3976
0.4371	0.4224	0.496	0.3569	0.275	0.4667	0.9242	0.697	0.1429
0.4407	0.4384	0.4975	0.355	0.3333	0.4726	0.8182	0.7121	0.1047
0.453	0.4677	0.4969	0.3675	0.3961	0.4849	0.6386	0.506	0.2609
0.4442	0.4408	0.4962	0.3691	0.3146	0.4538	0.8615	0.5846	0.0933
0.4296	0.4311	0.4967	0.3404	0.2939	0.4776	0.9516	0.6452	0.1757
0.3694	0.4189	0.4879	0.2859	0.3584	0.4803	2.075	1.5854	1.625
0.4568	0.456	0.4946	0.3807	0.3281	0.4789	0.6486	0.4189	0.3514
0.4449	0.4594	0.4977	0.3703	0.3767	0.4812	0.8571	0.5625	0.141
0.4468	0.4757	0.4909	0.3728	0.4342	0.4752	0.8305	0.6271	0.5932
0.4605	0.444	0.4966	0.3969	0.2774	0.4633	0.697	0.4394	0.1053
0.477	0.4814	0.4803	0.4259	0.3867	0.3966	0.4875	0.2222	0.2625
0.4725	0.4706	0.4946	0.4033	0.3648	0.4751	0.4409	0.3226	0.2872
0.4582	0.4546	0.499	0.3575	0.3047	0.4858	0.4881	0.381	0.0753
0.4409	0.4488	0.499	0.3609	0.3472	0.4678	0.8667	0.6	0.0323
0.4642	0.4583	0.4894	0.373	0.3358	0.4594	0.4526	0.4105	0.3684
0.4303	0.4438	0.4659	0.309	0.326	0.3991	0.7231	0.5846	0.5692
0.4704	0.4696	0.4964	0.3704	0.3741	0.4843	0.3415	0.3659	0.3049
0.4469	0.4935	0.4963	0.3493	0.4246	0.4523	0.6462	0.1013	0.0886
0.4054	0.3939	0.4954	0.2656	0.2333	0.447	0.913	0.942	0.1
0.4676	0.4535	0.4821	0.386	0.2436	0.4222	0.4494	0.3034	0.3258
0.4657	0.4684	0.4978	0.397	0.3736	0.4804	0.5581	0.3837	0.1313
0.4614	0.4955	0.4966	0.3828	0.4515	0.4487	0.5595	0.1064	0.0745
0.4739	0.458	0.4777	0.4352	0.3323	0.4229	0.7215	0.4051	0.443
0.4364	0.4244	0.4984	0.3503	0.2545	0.4827	0.8788	0.6061	0.1026
0.4414	0.4346	0.4777	0.3636	0.3198	0.437	0.8824	0.7059	0.5857
0.4512	0.4425	0.447	0.3547	0.2895	0.2742	0.5968	0.4839	0.4032
0.4341	0.4043	0.4758	0.3576	0.2417	0.4442	1.0147	0.8235	0.8088
0.4488	0.4517	0.4942	0.3573	0.3131	0.4832	0.6579	0.4342	0.5395
0.4327	0.435	0.4798	0.3164	0.2959	0.4343	0.7195	0.5976	0.4756
0.4243	0.4134	0.4967	0.3377	0.2635	0.4724	1.06	0.78	0.1408
0.4534	0.4538	0.4925	0.3756	0.3452	0.4454	0.6885	0.5082	0.169
0.4194	0.407	0.4617	0.3136	0.2468	0.4102	0.9552	0.806	0.8209
0.461	0.462	0.4941	0.336	0.3369	0.4723	0.3763	0.3656	0.2796
0.4621	0.4661	0.47	0.3801	0.3866	0.3989	0.5287	0.4828	0.4713
0.4535	0.4534	0.486	0.3038	0.3299	0.4539	0.3908	0.4598	0.4598
0.4181	0.4289	0.4789	0.3287	0.3435	0.4545	1.127	1	0.9062
0.4507	0.4447	0.4929	0.3836	0.3588	0.4809	0.8382	0.7576	0.6029
0.4722	0.4656	0.4923	0.3626	0.2957	0.4587	0.2952	0.2571	0.2381
0.4644	0.4594	0.4954	0.3814	0.2847	0.4595	0.4889	0.3	0.134
0.4623	0.4703	0.4973	0.3647	0.3672	0.4885	0.4505	0.3333	0.3063
0.4476	0.4424	0.4897	0.3587	0.3252	0.4697	0.6923	0.6026	0.5316
0.4552	0.4479	0.4902	0.3505	0.307	0.4692	0.507	0.4648	0.4789
0.4649	0.4561	0.4982	0.3841	0.2864	0.4499	0.4943	0.3333	0.04
0.4343	0.4421	0.4967	0.3004	0.3064	0.4548	0.6237	0.5376	0.0826
0.4658	0.4579	0.4989	0.3917	0.3358	0.4875	0.5195	0.4156	0.0964
0.4106	0.4121	0.4948	0.2519	0.2268	0.487	0.7742	0.6774	0.6774
0.4576	0.4528	0.4925	0.3518	0.3238	0.4718	0.4744	0.4487	0.3718
0.4644	0.4452	0.4745	0.3888	0.2714	0.4043	0.5325	0.4156	0.4026
0.4464	0.4482	0.4963	0.3441	0.2873	0.4877	0.6277	0.4149	0.4362
0.4439	0.4334	0.4965	0.3796	0.2782	0.474	1	0.5625	0.1579
0.4663	0.4962	0.4979	0.3875	0.4837	0.4726	0.4839	0.3118	0.0865
0.4751	0.4728	0.4942	0.4263	0.295	0.4702	0.5506	0.1935	0.2473
0.4357	0.4075	0.494	0.3591	0.2228	0.4859	0.9873	0.7215	0.7468
0.4473	0.4586	0.4989	0.3462	0.3716	0.4803	0.622	0.5488	0.0625
0.4616	0.4694	0.4836	0.3694	0.3847	0.4189	0.4819	0.4096	0.2771
0.4452	0.4406	0.4734	0.35	0.3151	0.4176	0.6849	0.589	0.5205
0.4544	0.4523	0.4879	0.3853	0.3511	0.4561	0.75	0.5588	0.3971
0.4664	0.4622	0.4692	0.3888	0.3049	0.3368	0.4891	0.3011	0.2796
0.4335	0.436	0.4937	0.3283	0.3114	0.4438	0.7738	0.6429	0.1346
0.4507	0.4464	0.493	0.3515	0.2989	0.4704	0.5897	0.4615	0.3205
0.4514	0.4561	0.4946	0.3198	0.3427	0.4816	0.4559	0.4638	0.4203
0.4387	0.433	0.4942	0.3598	0.3039	0.4836	0.9143	0.6571	0.5571
0.4373	0.4343	0.4668	0.3576	0.3223	0.4145	0.9275	0.7246	0.6957
0.4497	0.4649	0.4944	0.3681	0.4048	0.4827	0.7162	0.6486	0.4865
0.4552	0.4538	0.498	0.3413	0.3172	0.4695	0.4713	0.4186	0.0714
0.431	0.4398	0.4945	0.306	0.3286	0.448	0.6966	0.6629	0.1238
0.4414	0.4526	0.487	0.3711	0.3526	0.465	0.9649	0.5614	0.614
