ncvFD_AFR	ncvFD_EUR	ncvFD_ASN	ncv_AFR	ncv_EUR	ncv_ASN	hka_AFR	hka_EUR	hka_ASN	tajd_AFR
0.4587	0.4923	0.4975	0.3687	0.4734	0.4781	0.5323	0.4194	0.1343	0.591723
0.4503	0.4334	0.4849	0.3747	0.2455	0.4598	0.7564	0.4872	0.6282	0.470946
0.4508	0.4505	0.4958	0.3708	0.3455	0.4235	0.7125	0.5625	0.0632	0.565914
0.4578	0.4524	0.4903	0.3904	0.3398	0.4723	0.7077	0.5077	0.5538	0.0655906
0.458	0.4578	0.4983	0.3637	0.3544	0.478	0.519	0.481	0.086	0.723066
0.4755	0.4861	0.498	0.4028	0.4376	0.47	0.375	0.3068	0.0729	-0.253084
0.4587	0.4736	0.4988	0.3824	0.366	0.485	0.6164	0.284	0.092	0.268525
0.4806	0.498	0.495	0.4107	0.4628	0.453	0.3063	0.0588	0.1261	-0.460498
0.4418	0.4714	0.4951	0.3686	0.4352	0.4235	0.9231	0.8462	0.0746	0.61483
0.4727	0.4968	0.4984	0.4027	0.4876	0.4847	0.4337	0.3494	0.1209	-0.252077
0.4528	0.4525	0.495	0.3832	0.3457	0.4604	0.7727	0.5303	0.15	0.250754
0.4518	0.4438	0.4876	0.3589	0.2805	0.4602	0.6092	0.4483	0.4713	0.853139
0.4584	0.4501	0.4984	0.4041	0.348	0.4815	0.8507	0.5821	0.0941	-0.299513
0.4683	0.4728	0.494	0.3457	0.375	0.4684	0.3077	0.3187	0.2418	1.10232
0.4703	0.4644	0.495	0.4043	0.3643	0.4812	0.5	0.4143	0.3714	-0.292113
0.457	0.466	0.4876	0.3669	0.3564	0.4566	0.5541	0.3649	0.4189	0.648224
0.4322	0.4733	0.4981	0.2986	0.4265	0.4746	0.6471	0.6176	0.0824	2.14713
0.4543	0.4596	0.4967	0.3546	0.3793	0.4886	0.5412	0.5765	0.407	0.945873
0.4677	0.4884	0.4976	0.4019	0.4606	0.4742	0.5455	0.4359	0.1047	-0.23495
0.4571	0.468	0.4974	0.3808	0.3995	0.4521	0.6418	0.5224	0.0602	0.308189
0.4744	0.4983	0.4969	0.416	0.4805	0.4873	0.48	0.0976	0.32	-0.605817
0.4543	0.4982	0.4993	0.3748	0.4834	0.488	0.6607	0.1216	0.0676	0.452064
0.4721	0.4988	0.499	0.4128	0.4725	0.4844	0.5155	0.0481	0.0673	-0.531762
0.4466	0.477	0.4934	0.3735	0.443	0.4827	0.8438	0.7188	0.625	0.497686
0.476	0.475	0.4951	0.4051	0.3169	0.4765	0.375	0.1951	0.2683	-0.309766
0.469	0.4805	0.4966	0.4163	0.4408	0.4674	0.6438	0.5205	0.122	-0.62724
0.4897	0.4878	0.4965	0.4509	0.4169	0.4716	0.2796	0.1875	0.1458	-1.53143
0.4585	0.4454	0.4857	0.3948	0.332	0.4632	0.7317	0.5854	0.6585	-0.0502571
0.4626	0.4708	0.4955	0.3863	0.4071	0.441	0.5556	0.5079	0.087	0.165778
