ncvFD_AFR	ncvFD_EUR	ncvFD_ASN	ncv_AFR	ncv_EUR	ncv_ASN	hka_AFR	hka_EUR	hka_ASN
0.4477	0.4456	0.4643	0.3408	0.253	0.3829	0.5882	0.3824	0.5
0.4309	0.4158	0.4801	0.3569	0.2788	0.4472	1.1034	0.8103	0.6379
0.4111	0.4077	0.4939	0.2869	0.2529	0.4853	0.9344	0.8197	0.7213
0.4589	0.4595	0.4979	0.3631	0.2545	0.4854	0.5	0.2658	0.1744
0.4632	0.4515	0.4672	0.3872	0.3084	0.3104	0.5479	0.4247	0.2603
0.4255	0.4047	0.4955	0.2785	0.2	0.4887	0.6667	0.697	0.6667
0.4274	0.467	0.4869	0.3127	0.4218	0.4638	0.7925	0.7925	0.5849
0.4586	0.4595	0.4711	0.3386	0.3314	0.3768	0.4149	0.383	0.3511
0.4434	0.4386	0.4656	0.3121	0.2721	0.3918	0.5385	0.4872	0.5256
0.4582	0.4601	0.4839	0.367	0.3737	0.4444	0.5316	0.5316	0.4304
0.4382	0.4178	0.4809	0.3308	0.1946	0.4494	0.7015	0.5522	0.6418
0.4325	0.4277	0.4777	0.2874	0.2562	0.4332	0.6032	0.5714	0.5397
0.447	0.4419	0.4843	0.3211	0.2798	0.4428	0.5195	0.4675	0.4026
0.4469	0.4295	0.4598	0.3255	0.208	0.3613	0.5357	0.4643	0.4762
0.4193	0.4042	0.4511	0.326	0.2112	0.3811	1.0676	0.7297	0.7973
0.4203	0.4268	0.4905	0.2714	0.2413	0.472	0.7123	0.5479	0.5256
0.4581	0.4522	0.485	0.3973	0.3208	0.4539	0.7719	0.4483	0.5088
0.4717	0.4683	0.4919	0.3877	0.3001	0.4545	0.3814	0.2371	0.2268
0.4533	0.4447	0.4837	0.3504	0.2651	0.4475	0.5385	0.4103	0.4744
0.4444	0.4318	0.4876	0.3671	0.2623	0.468	0.8387	0.5397	0.6508
0.3978	0.3979	0.4961	0.2412	0.2108	0.4521	0.9167	0.8056	0.0938
0.4618	0.461	0.4958	0.3883	0.3362	0.4831	0.5882	0.3768	0.3333
0.4356	0.4395	0.4887	0.329	0.3044	0.4625	0.7391	0.5652	0.4493
0.4384	0.4346	0.4427	0.3114	0.2317	0.2873	0.6071	0.4524	0.4762
0.4542	0.4538	0.4853	0.356	0.3104	0.4419	0.5488	0.4024	0.3605
0.4585	0.4508	0.4752	0.37	0.2863	0.4084	0.5422	0.3855	0.4096
0.4556	0.452	0.4919	0.3515	0.3112	0.4682	0.5057	0.4253	0.3563
0.4393	0.4363	0.4881	0.3228	0.2343	0.4641	0.6429	0.4405	0.5119
0.4552	0.4405	0.4891	0.3782	0.3025	0.4659	0.6667	0.5455	0.4848
0.4683	0.4705	0.4932	0.4107	0.3679	0.4739	0.6061	0.3333	0.3636
0.4616	0.4689	0.4847	0.3492	0.283	0.4251	0.4051	0.2152	0.2785
0.4328	0.4308	0.4943	0.333	0.2912	0.4844	0.8194	0.6389	0.5833
0.4535	0.45	0.4802	0.3499	0.2131	0.4124	0.5321	0.3028	0.3211
0.4804	0.4767	0.482	0.4028	0.3512	0.3625	0.2807	0.2193	0.1754
0.4256	0.4235	0.4851	0.3235	0.288	0.4629	0.9	0.7333	0.7
0.4594	0.4622	0.4592	0.3854	0.3356	0.32	0.623	0.3607	0.3607
0.4347	0.431	0.485	0.3176	0.2884	0.4532	0.6933	0.6267	0.4933
0.4517	0.4467	0.4905	0.3614	0.2956	0.4647	0.625	0.45	0.3827
0.4565	0.4469	0.4761	0.3753	0.2842	0.4073	0.6154	0.4231	0.3846
0.4517	0.4469	0.4543	0.3534	0.2827	0.329	0.5802	0.4198	0.4444
0.4635	0.4616	0.4907	0.3545	0.3367	0.4627	0.3951	0.3704	0.3457
0.4533	0.4357	0.4993	0.3768	0.2859	0.49	0.7	0.5571	0.0723
0.468	0.4653	0.488	0.3936	0.3277	0.4466	0.4839	0.3065	0.3065
0.4779	0.4847	0.4916	0.381	0.4044	0.4497	0.2596	0.2115	0.2115
0.4512	0.4498	0.4572	0.345	0.3306	0.2986	0.5488	0.5122	0.3415
0.4506	0.4505	0.4975	0.3584	0.3193	0.4766	0.6301	0.4658	0.122
0.4315	0.4189	0.4749	0.3369	0.2306	0.4348	0.878	0.6098	0.6707
0.471	0.4691	0.4922	0.3651	0.3856	0.4706	0.3176	0.4186	0.3721
0.43	0.4219	0.499	0.3086	0.2475	0.4802	0.726	0.6164	0.0543
0.443	0.4386	0.4888	0.3602	0.3215	0.4681	0.8088	0.6471	0.5588
0.4458	0.4394	0.4907	0.3646	0.2843	0.4712	0.7794	0.5072	0.4928
0.4644	0.4636	0.4673	0.3783	0.3362	0.3007	0.4731	0.3441	0.2473
0.4468	0.442	0.4822	0.3408	0.2902	0.4272	0.6032	0.4921	0.3492
0.4367	0.4127	0.4838	0.3671	0.2652	0.4596	1.0588	0.7971	0.6957
0.451	0.4503	0.4919	0.347	0.2912	0.4709	0.5625	0.4	0.4
0.4514	0.453	0.4716	0.3796	0.3029	0.4164	0.7746	0.3944	0.5634
0.4226	0.417	0.4473	0.3084	0.2582	0.3142	0.8551	0.7101	0.493
0.4142	0.4081	0.485	0.3014	0.2361	0.4635	0.971	0.7536	0.7246
0.4351	0.4411	0.4361	0.3167	0.3094	0.2724	0.6818	0.5606	0.5152
0.4556	0.453	0.4807	0.3382	0.2475	0.4197	0.4556	0.3111	0.3444
0.4544	0.4414	0.4773	0.354	0.2628	0.4193	0.5366	0.439	0.4268
0.4524	0.4483	0.4836	0.3607	0.2425	0.436	0.6071	0.3452	0.369
0.4561	0.45	0.4951	0.3718	0.3089	0.4782	0.6023	0.4432	0.2955
0.4678	0.4729	0.4748	0.3726	0.3541	0.3017	0.3889	0.2688	0.1828
0.4672	0.4674	0.4929	0.3933	0.3149	0.4666	0.5	0.2639	0.2778
0.4421	0.4432	0.4886	0.3142	0.2922	0.4641	0.5632	0.4828	0.4828
0.4571	0.4477	0.4528	0.3833	0.3165	0.3183	0.6627	0.494	0.4337
0.455	0.4619	0.4942	0.3324	0.3064	0.4758	0.4455	0.3069	0.3235
0.48	0.4817	0.492	0.4062	0.3355	0.4433	0.3	0.15	0.175
0.4377	0.4336	0.4947	0.3205	0.2359	0.4849	0.6582	0.4684	0.5443
0.4366	0.4322	0.4966	0.3161	0.2459	0.4752	0.6552	0.5	0.1618
0.4599	0.4618	0.4464	0.3818	0.3207	0.2956	0.5867	0.3333	0.4533
0.4231	0.4148	0.4889	0.285	0.1841	0.4697	0.7258	0.5645	0.5968
0.4181	0.4129	0.4948	0.3064	0.2675	0.472	0.9286	0.8036	0.2353
0.4709	0.4686	0.4781	0.3701	0.3088	0.3708	0.3333	0.2451	0.2353
0.4461	0.4387	0.4986	0.369	0.2451	0.4867	0.8116	0.4348	0.1154
0.4702	0.4795	0.4793	0.3616	0.3236	0.358	0.32	0.16	0.2
0.4517	0.4364	0.4984	0.3709	0.2374	0.4793	0.6914	0.4444	0.087
0.4464	0.453	0.4992	0.3295	0.3217	0.4827	0.56	0.44	0.0476
0.456	0.4507	0.4811	0.362	0.2705	0.4242	0.5465	0.3605	0.3605
0.4623	0.4572	0.4967	0.3768	0.311	0.4889	0.5059	0.3647	0.4353
0.4548	0.4567	0.4768	0.3672	0.2758	0.3895	0.6	0.3125	0.3
0.4558	0.4516	0.4939	0.3755	0.3176	0.4448	0.6316	0.4474	0.131
0.4557	0.457	0.4922	0.364	0.3519	0.4738	0.5625	0.4844	0.4375
0.4437	0.4405	0.465	0.3431	0.2674	0.3802	0.6714	0.4571	0.4714
0.4426	0.4283	0.4804	0.3466	0.2808	0.4486	0.7143	0.6364	0.6494
0.4469	0.4349	0.4778	0.3665	0.3008	0.4298	0.7692	0.6176	0.5
0.4626	0.456	0.4595	0.3692	0.2948	0.3223	0.4638	0.3478	0.3623
0.4568	0.457	0.4912	0.378	0.3766	0.4751	0.629	0.6129	0.5645
0.4327	0.4293	0.4729	0.3191	0.2561	0.4197	0.7344	0.5538	0.5538
0.4392	0.4369	0.4949	0.3139	0.2444	0.4845	0.6056	0.4507	0.493
0.434	0.4268	0.4978	0.338	0.2476	0.4545	0.8315	0.5618	0.0541
0.4362	0.4213	0.4821	0.3388	0.217	0.4505	0.7917	0.5556	0.5972
0.4522	0.446	0.4504	0.3472	0.2599	0.2929	0.5417	0.3889	0.4028
0.4854	0.48	0.4953	0.4411	0.3735	0.4625	0.3514	0.2162	0.1486
0.4666	0.4635	0.4982	0.3823	0.3275	0.4811	0.4519	0.3269	0.1062
0.4505	0.4511	0.4883	0.3354	0.3222	0.4615	0.52	0.4667	0.4533
0.4293	0.4232	0.4901	0.3312	0.314	0.4758	0.8814	0.8814	0.7119
0.4612	0.4664	0.479	0.3472	0.3318	0.3971	0.4048	0.3023	0.2857
0.4209	0.4047	0.4204	0.347	0.2591	0.3042	1.2826	0.8913	0.8696
0.4406	0.4312	0.4405	0.3464	0.2794	0.2839	0.7536	0.5942	0.4928
0.4652	0.4677	0.4747	0.393	0.3324	0.3742	0.5422	0.2892	0.2892
0.4589	0.4574	0.4963	0.3629	0.2401	0.4844	0.5	0.2692	0.3205
0.4423	0.4437	0.4864	0.2839	0.2518	0.4496	0.4731	0.3978	0.3871
0.4375	0.439	0.4624	0.2886	0.2603	0.3672	0.5417	0.4583	0.4583
0.4575	0.4637	0.4923	0.3545	0.3621	0.4696	0.4861	0.4167	0.3514
0.4551	0.4636	0.4646	0.3715	0.3793	0.3752	0.6207	0.4943	0.4545
0.4608	0.4571	0.468	0.382	0.3291	0.3642	0.5679	0.4074	0.358
0.4527	0.4526	0.4883	0.337	0.3368	0.465	0.4933	0.4933	0.52
0.4628	0.4964	0.4981	0.3708	0.4832	0.4792	0.4675	0.2821	0.1047
0.4491	0.4474	0.4894	0.3114	0.2659	0.4588	0.4615	0.3846	0.3626
0.4371	0.4443	0.4882	0.3348	0.3227	0.4658	0.7465	0.5634	0.5493
0.4022	0.3913	0.4938	0.289	0.2463	0.448	1.127	1.0476	0.1429
0.4301	0.4314	0.4592	0.2958	0.29	0.3818	0.6667	0.6267	0.6
0.4668	0.4666	0.4859	0.3278	0.2256	0.4317	0.2903	0.1935	0.2796
0.4483	0.4431	0.494	0.3601	0.2407	0.4646	0.6866	0.3881	0.2125
0.4252	0.4299	0.4873	0.3306	0.3178	0.4693	0.9683	0.7778	0.7302
0.4793	0.4767	0.4936	0.4151	0.3678	0.4637	0.3529	0.2471	0.2235
0.4333	0.429	0.4825	0.3341	0.2794	0.4497	0.8171	0.622	0.561
0.4464	0.44	0.4845	0.3388	0.2866	0.4522	0.6	0.5059	0.5059
0.4347	0.4347	0.4476	0.3176	0.2585	0.2133	0.6923	0.5	0.321
0.4596	0.4598	0.4876	0.3491	0.3288	0.4456	0.4337	0.3735	0.3133
0.429	0.499	0.4951	0.3112	0.4802	0.4857	0.7564	0.0549	0.5256
0.4686	0.4746	0.4814	0.3521	0.3072	0.3994	0.3182	0.1892	0.2523
0.445	0.4353	0.4836	0.343	0.2833	0.4483	0.6462	0.5538	0.4923
0.4568	0.4582	0.4562	0.3578	0.3195	0.3089	0.5128	0.3718	0.3718
0.4416	0.4391	0.4667	0.3489	0.2799	0.3938	0.75	0.5	0.5132
0.4597	0.4539	0.4829	0.3773	0.2592	0.429	0.561	0.3171	0.3415
0.446	0.4475	0.4755	0.3288	0.3089	0.412	0.5625	0.475	0.425
0.4452	0.4438	0.4395	0.3559	0.2901	0.2332	0.7229	0.4699	0.4096
0.4358	0.4165	0.4531	0.358	0.254	0.3747	0.9726	0.7027	0.6892
0.4557	0.4525	0.4618	0.3388	0.2917	0.3372	0.4563	0.3786	0.3689
0.4485	0.4473	0.4555	0.3302	0.306	0.3258	0.5309	0.4691	0.4198
0.436	0.4137	0.4181	0.3561	0.2482	0.2019	0.9474	0.7193	0.5614
0.4678	0.4693	0.486	0.3472	0.2822	0.4174	0.3176	0.2118	0.2235
0.457	0.4516	0.4984	0.383	0.2925	0.4835	0.662	0.3889	0.1111
0.4657	0.4685	0.482	0.3845	0.2776	0.4164	0.4792	0.2143	0.299
0.448	0.4414	0.4696	0.3418	0.2908	0.3819	0.5882	0.5	0.3944
0.4486	0.4402	0.4877	0.3511	0.252	0.4553	0.625	0.4318	0.3977
0.4584	0.4441	0.459	0.3906	0.2823	0.3472	0.6923	0.4487	0.4359
0.4413	0.4402	0.4807	0.336	0.2877	0.4462	0.6761	0.507	0.5915
0.4415	0.4499	0.4983	0.3248	0.3103	0.4829	0.6154	0.4487	0.1134
0.4413	0.4305	0.4822	0.3281	0.2204	0.4454	0.6351	0.473	0.5135
0.454	0.4459	0.4841	0.3672	0.2883	0.4426	0.6163	0.4419	0.407
0.4499	0.4583	0.481	0.3242	0.3428	0.4246	0.4886	0.4318	0.3636
0.4671	0.4614	0.4921	0.3921	0.2948	0.4588	0.4941	0.2941	0.2471
0.4648	0.4537	0.4939	0.3805	0.2592	0.4756	0.4773	0.3182	0.3409
0.4679	0.4755	0.4931	0.3906	0.3894	0.4668	0.4691	0.321	0.2716
0.4313	0.4256	0.4828	0.3422	0.2935	0.4545	0.9275	0.7246	0.6377
0.4448	0.4412	0.4741	0.3557	0.2897	0.4176	0.7317	0.5	0.5
0.4517	0.45	0.4806	0.3733	0.2985	0.4307	0.7097	0.4194	0.4194
0.4411	0.4703	0.4952	0.3382	0.4062	0.4861	0.6905	0.5119	0.5357
0.4384	0.4349	0.488	0.333	0.2899	0.4623	0.7105	0.5789	0.4868
0.4687	0.4711	0.4906	0.3906	0.3036	0.4541	0.4521	0.2162	0.2703
0.4179	0.4136	0.4963	0.3081	0.2528	0.4593	0.9444	0.7361	0.1034
0.4367	0.437	0.4678	0.3613	0.3241	0.419	0.9844	0.6875	0.7188
0.4399	0.4514	0.4557	0.3168	0.339	0.3227	0.6056	0.5211	0.4085
0.4115	0.3892	0.414	0.3207	0.2101	0.3068	1.2131	0.918	1.0164
0.4369	0.4357	0.4968	0.2738	0.2726	0.4895	0.5104	0.5208	0.4375
0.4614	0.4605	0.4955	0.3625	0.2751	0.4699	0.4556	0.2778	0.18
0.4634	0.4692	0.4988	0.3567	0.3552	0.483	0.4024	0.3171	0.0778
0.4666	0.4639	0.4934	0.3656	0.3055	0.4677	0.3846	0.2857	0.2637
0.4363	0.4345	0.4966	0.3118	0.25	0.489	0.6406	0.4844	0.4531
0.4646	0.461	0.4952	0.4011	0.3373	0.4812	0.6203	0.3797	0.3544
0.4602	0.4511	0.4612	0.3759	0.2899	0.2802	0.5417	0.3889	0.2778
0.442	0.4453	0.4806	0.3417	0.3286	0.4382	0.6951	0.5732	0.4878
0.4593	0.4478	0.476	0.3973	0.3057	0.4069	0.7356	0.4615	0.3846
0.4534	0.4511	0.4716	0.3564	0.2926	0.401	0.5658	0.3947	0.4474
0.4502	0.4349	0.4704	0.3765	0.286	0.3847	0.7761	0.5672	0.3913
0.4597	0.4625	0.4869	0.3593	0.3323	0.4473	0.4699	0.3494	0.3494
0.433	0.4256	0.4765	0.3277	0.249	0.4316	0.7812	0.5781	0.5625
0.4583	0.4603	0.4982	0.342	0.2921	0.4793	0.4301	0.3011	0.099
0.4472	0.4429	0.4518	0.3122	0.2495	0.3317	0.4878	0.4024	0.4878
0.4362	0.4345	0.4719	0.3272	0.2786	0.4133	0.7179	0.5513	0.5256
0.437	0.4372	0.4682	0.317	0.2479	0.3837	0.6533	0.4533	0.4267
0.4687	0.4729	0.4892	0.3932	0.3457	0.4386	0.4667	0.2533	0.2267
0.4316	0.4232	0.498	0.3116	0.2115	0.4692	0.7143	0.5278	0.0706
0.4284	0.4352	0.4267	0.2985	0.3172	0.228	0.7045	0.6818	0.5227
0.4485	0.4558	0.4975	0.3449	0.2899	0.4794	0.5949	0.3418	0.1379
0.4469	0.4308	0.4938	0.3614	0.2416	0.4156	0.7284	0.5062	0.086
0.4456	0.4493	0.4649	0.2954	0.2929	0.3016	0.4623	0.4151	0.2703
0.4178	0.4057	0.4985	0.3127	0.1967	0.4891	0.9821	0.6786	0.1594
0.4254	0.4227	0.4317	0.3307	0.3122	0.3056	0.9649	0.8772	0.6842
0.423	0.4178	0.4607	0.3197	0.2277	0.3849	0.9277	0.6145	0.5904
0.4409	0.4324	0.4749	0.3418	0.2752	0.4244	0.7164	0.5672	0.5373
0.4471	0.4425	0.4967	0.3491	0.2454	0.489	0.6418	0.4	0.4286
0.4624	0.4583	0.4769	0.3868	0.3363	0.4091	0.5625	0.4125	0.375
0.4413	0.4507	0.4645	0.3231	0.3236	0.3923	0.6118	0.4767	0.5529
0.4547	0.4512	0.4591	0.3768	0.3242	0.3304	0.6667	0.4714	0.3857
0.4525	0.4518	0.4893	0.3361	0.3114	0.4584	0.4935	0.4286	0.3636
0.4537	0.447	0.46	0.3538	0.2885	0.331	0.5484	0.4301	0.3763
0.4582	0.4573	0.49	0.3448	0.3143	0.454	0.44	0.37	0.29
0.4528	0.4586	0.4618	0.3519	0.2813	0.3232	0.5529	0.3023	0.3372
0.4543	0.4574	0.4954	0.3628	0.3416	0.4822	0.5844	0.4416	0.359
0.4708	0.4616	0.4922	0.4034	0.322	0.4661	0.4805	0.3377	0.3117
0.4453	0.4452	0.4942	0.3376	0.2937	0.4789	0.6125	0.4625	0.3875
0.415	0.3969	0.4123	0.3032	0.2069	0.2824	0.9677	0.8065	0.8871
0.4661	0.4759	0.4758	0.3743	0.3581	0.3737	0.4239	0.2391	0.2717
0.42	0.4037	0.4951	0.3382	0.2723	0.4487	1.1875	0.9792	0.1111
0.4471	0.445	0.4781	0.3291	0.2674	0.4199	0.5474	0.4105	0.4105
0.4415	0.4459	0.4509	0.3352	0.3587	0.3381	0.6667	0.7302	0.5238
0.43	0.431	0.4666	0.3493	0.3216	0.42	1.0339	0.7797	0.7797
0.4406	0.4522	0.4956	0.2997	0.3263	0.4748	0.5357	0.4643	0.2198
0.4596	0.4466	0.4818	0.3895	0.2834	0.4357	0.6515	0.4242	0.4242
0.4315	0.4234	0.4929	0.3268	0.2875	0.4788	0.8036	0.7321	0.5179
0.4422	0.4465	0.4964	0.366	0.3075	0.4897	0.8833	0.4833	0.5333
0.4341	0.4357	0.4977	0.3345	0.302	0.4701	0.8049	0.6098	0.0851
0.4485	0.4409	0.4699	0.3183	0.2197	0.3767	0.4891	0.3804	0.3696
0.47	0.4699	0.4853	0.3872	0.3523	0.4041	0.411	0.3014	0.2
0.4414	0.4454	0.4885	0.301	0.2467	0.4631	0.5287	0.375	0.4713
0.4524	0.4491	0.497	0.3333	0.3287	0.4892	0.4848	0.5152	0.3939
0.4701	0.4713	0.4932	0.3777	0.3672	0.4589	0.3711	0.3196	0.2062
