ncvFD_AFR	ncvFD_EUR	ncvFD_ASN	ncv_AFR	ncv_EUR	ncv_ASN	hka_AFR	hka_EUR	hka_ASN
0.4401	0.4297	0.4704	0.3478	0.3041	0.4176	0.7742	0.7097	0.6129
0.4458	0.4451	0.4595	0.3564	0.344	0.3918	0.7143	0.6512	0.6744
0.467	0.477	0.4971	0.3464	0.3618	0.4813	0.3256	0.2326	0.186
0.4427	0.4352	0.4922	0.3769	0.2835	0.4788	1	0.5556	0.5882
0.4349	0.4525	0.4912	0.2978	0.3688	0.4732	0.6053	0.6579	0.5
0.4314	0.4038	0.4969	0.3823	0.2898	0.4751	1.6	1.1	0.1481
0.4011	0.4107	0.4576	0.3186	0.3336	0.423	1.5	1.4167	1.3333
0.4214	0.4187	0.4438	0.339	0.3173	0.3747	1.1562	1	0.9375
0.4415	0.4354	0.4838	0.2992	0.2886	0.455	0.5227	0.5682	0.5909
0.4518	0.4686	0.4973	0.3708	0.3958	0.4782	0.6897	0.4828	0.1471
0.4011	0.4113	0.484	0.2867	0.2873	0.4513	1.1333	0.9333	0.5143
0.426	0.3987	0.4989	0.3387	0.1499	0.48	1.0256	0.6667	0.0566
0.4477	0.4427	0.4829	0.379	0.3122	0.4537	0.871	0.5484	0.6129
0.3951	0.3787	0.4366	0.3171	0.2572	0.3779	1.6897	1.3793	1.2414
0.4088	0.4165	0.4871	0.3124	0.3114	0.4732	1.1923	1	0.9615
0.4514	0.4414	0.4943	0.3725	0.2908	0.4439	0.7105	0.5	0.119
0.4523	0.4333	0.4902	0.3598	0.2202	0.4736	0.6053	0.4474	0.6053
0.4586	0.4606	0.4968	0.3485	0.3571	0.4894	0.4474	0.4474	0.4474
0.4174	0.4091	0.4889	0.3384	0.3054	0.4784	1.2692	1.1154	1.0769
0.4553	0.4357	0.4756	0.373	0.2725	0.4269	0.625	0.5208	0.5417
0.4396	0.4988	0.4991	0.3575	0.4834	0.49	0.8667	0.0769	0.1026
0.4348	0.4273	0.4154	0.3285	0.2833	0.2038	0.75	0.6591	0.5909
0.4379	0.4115	0.4955	0.3802	0.276	0.4891	1.2333	0.8667	0.7097
0.4273	0.4223	0.4871	0.3523	0.3344	0.4527	1.1538	1.0769	0.3939
0.4468	0.4302	0.4864	0.3864	0.3201	0.4667	1	0.7857	0.7143
0.4073	0.4069	0.4995	0.3416	0.3228	0.49	1.7083	1.375	0.0476
0.4396	0.4602	0.4754	0.3066	0.3501	0.4124	0.5714	0.4286	0.4286
0.4681	0.4656	0.4986	0.3864	0.339	0.4826	0.4419	0.3256	0.0889
0.4044	0.4202	0.4671	0.2914	0.2974	0.4261	1.1	0.8333	0.8667
0.4019	0.4849	0.4992	0.3214	0.4738	0.49	1.52	1.4	0.0833
0.4036	0.398	0.4906	0.3312	0.3089	0.4369	1.6364	1.4545	0.1875
0.4407	0.4092	0.4944	0.3833	0.2396	0.4869	1.1786	0.75	0.75
0.4284	0.4371	0.4998	0.2916	0.2995	0.49	0.6744	0.5814	0.0179
0.448	0.4477	0.4704	0.3738	0.3907	0.4178	0.8077	1.0385	0.6154
0.4236	0.4341	0.4913	0.3217	0.3241	0.4784	0.9286	0.7381	0.6905
0.363	0.4998	0.4995	0.2528	0.49	0.485	1.7407	0.0189	0.0377
0.3851	0.3837	0.4768	0.2472	0.2185	0.454	1.1667	1.0333	1.0667
0.4384	0.4271	0.4952	0.3182	0.2704	0.4268	0.6364	0.6182	0.0758
0.3818	0.3584	0.4955	0.3043	0.2177	0.4667	1.9615	1.5	0.1628
0.403	0.4062	0.4905	0.2962	0.2713	0.48	1.1724	0.931	0.931
0.4423	0.4301	0.4926	0.3031	0.2465	0.4804	0.5238	0.5238	0.619
0.4161	0.3904	0.4863	0.3555	0.2683	0.4737	1.6429	1.2143	1.1071
0.3886	0.4135	0.4838	0.1934	0.2733	0.4645	0.8718	0.8205	0.8718
0.4266	0.4151	0.4816	0.3021	0.2435	0.4526	0.75	0.6875	0.6667
0.4633	0.462	0.4957	0.4251	0.3906	0.48	1.04	0.6	0.28
0.4364	0.4309	0.4887	0.3592	0.3279	0.4721	0.9706	0.8235	0.7059
0.4346	0.4398	0.4925	0.3188	0.3097	0.4144	0.7	0.58	0.1053
0.4699	0.4681	0.4991	0.3956	0.3257	0.4834	0.4545	0.2727	0.06
0.4586	0.4545	0.4989	0.3708	0.3254	0.4851	0.5455	0.4318	0.08
0.4199	0.4012	0.4953	0.3502	0.2376	0.4891	1.3704	0.8519	0.75
0.4247	0.4213	0.4598	0.3258	0.2971	0.3999	0.9375	0.8125	0.75
0.4031	0.4313	0.4861	0.2781	0.3622	0.4732	1.0278	1.1667	1.1111
0.4598	0.4939	0.4986	0.3726	0.4777	0.4867	0.5319	0.383	0.1176
0.4544	0.4469	0.4566	0.3959	0.3453	0.367	0.875	0.625	0.5625
0.4448	0.4213	0.4968	0.3421	0.2745	0.49	0.6452	0.7097	0.4839
0.4494	0.4463	0.4883	0.3491	0.3122	0.4641	0.6	0.5	0.5
0.4357	0.4214	0.4978	0.3573	0.3121	0.4844	0.9677	0.9032	0.1707
0.4346	0.4261	0.4961	0.3259	0.2234	0.4889	0.74	0.52	0.54
0.4354	0.4218	0.4992	0.3523	0.2783	0.4867	0.9231	0.7179	0.0638
0.4525	0.4952	0.4945	0.3911	0.4883	0.4534	0.875	0.7	0.14
0.4247	0.4301	0.4818	0.33	0.3383	0.4553	0.9737	0.9211	0.7179
0.4212	0.4794	0.4957	0.3414	0.458	0.4367	1.1923	1	0.0769
0.411	0.4246	0.4745	0.3105	0.3273	0.4454	1.119	0.9524	0.9286
0.4172	0.4133	0.4868	0.3379	0.3232	0.4721	1.2692	1.1923	0.9231
0.4051	0.421	0.4579	0.2754	0.3088	0.3995	0.9722	0.8889	0.8056
0.4239	0.398	0.4948	0.35	0.2585	0.4897	1.2286	1	1.0286
0.4386	0.4121	0.4805	0.3803	0.2773	0.4548	1.2069	0.8621	0.7931
0.4557	0.4498	0.4942	0.3333	0.3306	0.4383	0.439	0.5122	0.1111
0.4379	0.4237	0.4976	0.3281	0.2637	0.4804	0.6923	0.641	0.1429
0.4059	0.3777	0.4996	0.3286	0.2293	0.49	1.5	1.1923	0.0455
0.41	0.4087	0.4941	0.3508	0.3226	0.4897	1.8182	1.3182	1.3636
0.4456	0.434	0.4782	0.3475	0.2641	0.4291	0.66	0.52	0.48
0.4591	0.4529	0.4875	0.3536	0.2407	0.4412	0.4576	0.3051	0.2881
0.4071	0.4982	0.4974	0.3046	0.4776	0.4329	1.1562	0.087	0.0435
0.4346	0.3853	0.4904	0.3683	0.2348	0.4818	1.1471	1.0882	1.1471
0.3852	0.3896	0.4715	0.2948	0.3038	0.4517	1.6522	1.6522	1.5217
0.4577	0.4561	0.4765	0.376	0.3489	0.4208	0.5946	0.4865	0.4595
0.4121	0.4058	0.471	0.2945	0.2816	0.4402	0.9655	1	1
0.4079	0.4418	0.494	0.3163	0.3805	0.4884	1.2609	1.087	1.087
0.3994	0.4111	0.4942	0.2986	0.3255	0.4894	1.2857	1.2857	1.2143
0.4148	0.4923	0.4725	0.3298	0.483	0.4377	1.2308	0.8462	0.8462
0.4392	0.4346	0.4745	0.3512	0.3213	0.4317	0.8214	0.7143	0.6429
0.4479	0.4423	0.4701	0.3497	0.2949	0.3978	0.6296	0.5	0.463
0.4425	0.4455	0.4769	0.3793	0.3653	0.429	1.0417	0.7917	0.52
0.4349	0.4749	0.4956	0.3557	0.4399	0.4438	0.9706	0.7647	0.0909
0.4207	0.4159	0.4977	0.3005	0.2686	0.4299	0.8421	0.7632	0.0357
0.4324	0.4571	0.4923	0.3467	0.3953	0.4819	0.9444	0.7778	0.75
0.3934	0.4052	0.4993	0.2438	0.2501	0.49	1	0.8438	0.075
0.3621	0.4085	0.491	0.2746	0.3578	0.4822	2.1364	2.1364	1.0345
0.4118	0.4011	0.4975	0.3282	0.2868	0.4751	1.3	1.1333	0.1136
0.4473	0.4422	0.4847	0.3549	0.3247	0.461	0.6744	0.6047	0.6744
0.4394	0.4893	0.4954	0.3441	0.4682	0.4654	0.7632	0.5263	0.1591
0.4308	0.433	0.4995	0.3567	0.3181	0.49	1.1034	0.7241	0.0571
0.4096	0.4247	0.4892	0.2508	0.3161	0.4759	0.7838	0.8649	0.8378
0.4676	0.4767	0.4946	0.3889	0.3718	0.4787	0.4651	0.2558	0.3488
0.4476	0.4516	0.497	0.318	0.3218	0.4889	0.5	0.4583	0.375
0.4067	0.4079	0.4953	0.2749	0.2614	0.49	0.9412	0.8529	0.8824
0.4652	0.4636	0.4995	0.418	0.353	0.49	0.8056	0.3889	0.05
0.4447	0.4368	0.4966	0.3298	0.2471	0.4885	0.587	0.4565	0.4348
0.4189	0.4841	0.4946	0.3217	0.464	0.437	1.0357	0.8214	0.1
0.4503	0.4434	0.4821	0.3253	0.2853	0.4386	0.4878	0.4634	0.439
0.394	0.3618	0.4939	0.2996	0.1871	0.4895	1.4483	1.2414	1.3793
0.4301	0.417	0.4743	0.3512	0.2873	0.4363	1.0556	0.8333	0.7222
0.4436	0.4328	0.4969	0.3379	0.2644	0.4367	0.6444	0.5333	0.0556
0.4231	0.4247	0.4965	0.3109	0.2959	0.4683	0.8611	0.75	0.1277
0.4346	0.3967	0.4981	0.3575	0.2039	0.4841	1	0.8	0.1389
0.4071	0.3962	0.4041	0.3291	0.2935	0.2936	1.4688	1.3125	1.125
0.4295	0.4954	0.4993	0.3314	0.4697	0.485	0.8788	0.1842	0.0526
0.4045	0.3953	0.4712	0.2894	0.2499	0.3919	1.0811	1	0.4091
0.4132	0.3987	0.4831	0.34	0.2882	0.4675	1.44	1.2	1.12
0.4233	0.4169	0.487	0.3501	0.2871	0.4717	1.25	0.8333	0.875
0.4375	0.4525	0.455	0.3284	0.3746	0.3393	0.7021	0.7021	0.4681
0.4186	0.4027	0.442	0.3382	0.2852	0.3706	1.2286	1.0857	0.9429
0.4556	0.4416	0.4712	0.3478	0.2428	0.3862	0.4894	0.4043	0.383
0.4377	0.4963	0.4864	0.3396	0.49	0.463	0.7667	0.6	0.6
0.4559	0.4622	0.495	0.3824	0.3776	0.4544	0.6829	0.5122	0.1277
0.4179	0.4899	0.4892	0.3615	0.4796	0.4782	1.7143	1	1
0.4463	0.4469	0.4966	0.3625	0.3222	0.4889	0.75	0.525	0.45
0.4376	0.3992	0.4936	0.3847	0.2882	0.3885	1.3438	1.1875	0.0682
0.3817	0.4024	0.4679	0.2468	0.3006	0.4381	1.2308	1.2308	1.1538
0.4049	0.389	0.4976	0.317	0.2528	0.4827	1.3548	1.129	0.1633
0.4007	0.4156	0.4921	0.251	0.3138	0.4434	0.9167	1.0417	0.1714
0.4499	0.4547	0.4994	0.3686	0.3574	0.49	0.7143	0.5476	0.0638
0.415	0.4368	0.4958	0.3258	0.3334	0.49	1.1765	0.7429	0.7429
0.4461	0.4413	0.4933	0.3242	0.3204	0.4187	0.5429	0.6	0.0976
0.4191	0.4088	0.4567	0.3253	0.2802	0.4012	1.0652	0.9348	0.8696
0.3873	0.413	0.4143	0.3179	0.344	0.3487	2.0435	1.5217	1.5652
0.4369	0.4313	0.4363	0.352	0.3024	0.3254	0.8824	0.6765	0.7059
0.4006	0.3929	0.495	0.3026	0.2193	0.49	1.3	0.9	1
0.4644	0.4698	0.4985	0.3419	0.3526	0.4739	0.3478	0.3043	0.0612
0.4504	0.4624	0.4898	0.3388	0.3784	0.4659	0.5349	0.5116	0.4419
0.4197	0.4338	0.4993	0.3502	0.3319	0.485	1.3793	0.7931	0.0513
0.3863	0.3989	0.3665	0.311	0.3278	0.259	1.92	1.76	1.72
0.4294	0.4088	0.4975	0.36	0.207	0.4729	1.2	0.6667	0.1053
0.4376	0.4982	0.4944	0.2637	0.4763	0.4339	0.4792	0.0833	0.1
0.4043	0.4056	0.4992	0.3086	0.2868	0.48	1.2692	1.0385	0.0435
0.4613	0.4544	0.4818	0.4005	0.3518	0.441	0.7105	0.5263	0.4737
0.4361	0.4416	0.4917	0.3396	0.3313	0.4766	0.8	0.6444	0.5652
0.4509	0.4453	0.4937	0.3625	0.34	0.4655	0.65	0.625	0.2292
0.4308	0.4002	0.4897	0.3784	0.2827	0.4807	1.52	1.12	1.16
0.4349	0.4552	0.4936	0.3321	0.3587	0.4805	0.7727	0.5455	0.5
0.4557	0.4551	0.4995	0.3565	0.2858	0.49	0.5263	0.3421	0.05
0.4356	0.4255	0.4994	0.3496	0.3221	0.49	0.8929	0.8929	0.0606
0.4286	0.4212	0.4998	0.3202	0.2399	0.49	0.8158	0.6053	0.0227
0.436	0.4114	0.4801	0.3766	0.2721	0.458	1.2424	0.8485	0.9394
0.4356	0.4174	0.4942	0.3683	0.2688	0.4865	1.1143	0.7429	0.7714
0.4408	0.4585	0.4991	0.3165	0.3714	0.44	0.5918	0.551	0.0161
0.4269	0.4179	0.4838	0.3033	0.2849	0.4622	0.75	0.8056	0.7778
0.4088	0.4059	0.4992	0.3456	0.3343	0.49	1.7391	1.6087	0.0882
0.4068	0.4677	0.4994	0.3273	0.4343	0.49	1.4483	1.0345	0.0682
0.4067	0.4005	0.4274	0.3097	0.266	0.3396	1.2188	1	1
0.4404	0.4272	0.4956	0.3663	0.3154	0.4885	0.9375	0.8125	0.625
0.4502	0.4991	0.4995	0.3882	0.49	0.48	0.9091	0.1026	0.0256
0.439	0.4953	0.4992	0.3619	0.4688	0.49	0.9286	0.1818	0.0909
0.4621	0.4517	0.4878	0.4036	0.296	0.4618	0.7209	0.3953	0.4884
0.4415	0.4451	0.4976	0.2987	0.2558	0.49	0.5217	0.3913	0.3261
0.4369	0.4425	0.4848	0.297	0.3328	0.4557	0.5758	0.6364	0.5455
0.4464	0.4354	0.483	0.3581	0.262	0.4516	0.7143	0.5	0.5714
0.4278	0.4023	0.4994	0.3477	0.2463	0.49	1.0789	0.8718	0.0652
0.4319	0.4496	0.4667	0.356	0.3784	0.4091	1.0625	0.8125	0.6364
0.4152	0.4065	0.4875	0.2999	0.2332	0.47	0.9412	0.7647	0.7353
0.4189	0.4192	0.4809	0.3178	0.2925	0.459	1	0.8235	0.9118
0.4479	0.4425	0.485	0.3698	0.3298	0.4542	0.7736	0.6226	0.5094
0.4258	0.4175	0.4815	0.2884	0.2405	0.4504	0.7	0.65	0.625
0.4543	0.463	0.4993	0.3486	0.3524	0.485	0.5135	0.3947	0.0476
0.4275	0.4247	0.4831	0.3536	0.3162	0.4611	1.1667	0.8667	0.8
0.4269	0.449	0.4659	0.3436	0.3947	0.431	1.0541	1.0541	1.0541
0.4	0.3901	0.4766	0.2701	0.2622	0.4537	1.0345	1.1724	1.069
0.4444	0.4353	0.4996	0.3461	0.3101	0.49	0.6757	0.6486	0.0444
0.4599	0.4941	0.4934	0.4032	0.4481	0.4652	0.7879	0.1351	0.2432
0.4177	0.4026	0.494	0.3249	0.3018	0.4881	1.0952	1.2381	1.0238
0.4359	0.4322	0.4963	0.3119	0.2598	0.4769	0.6471	0.5294	0.1951
0.4283	0.4276	0.4957	0.3353	0.3165	0.4653	0.9375	0.8125	0.1463
0.4571	0.4961	0.4924	0.407	0.4634	0.4797	0.9474	0.125	0.6053
0.4233	0.4305	0.4994	0.3356	0.3022	0.485	1.0625	0.6875	0.0444
0.4242	0.4024	0.4793	0.3316	0.1927	0.4509	1	0.7059	0.7647
0.4066	0.4315	0.4965	0.3017	0.3568	0.473	1.1389	1.0833	0.1509
0.4332	0.4006	0.445	0.3358	0.2131	0.3549	0.8333	0.7778	0.7222
0.4197	0.4071	0.4881	0.3259	0.2459	0.4733	1.0571	0.8	0.8286
0.4053	0.4945	0.4924	0.3294	0.4893	0.4861	1.5357	1.0714	1.2143
0.3859	0.3684	0.4213	0.2952	0.2336	0.3526	1.6364	1.4091	1.3636
0.4056	0.4098	0.4793	0.2914	0.293	0.4537	1.075	1	0.85
0.4293	0.3987	0.4413	0.3589	0.2379	0.3563	1.1852	0.8889	0.8148
0.3839	0.4005	0.4991	0.2794	0.3106	0.49	1.48	1.4	0.0952
0.356	0.4786	0.4979	0.238	0.466	0.4786	1.7586	1.7586	0.1087
0.4373	0.4358	0.4906	0.3099	0.2961	0.4732	0.6176	0.5882	0.5588
0.44	0.4628	0.496	0.347	0.4134	0.47	0.7714	0.8286	0.1591
0.4714	0.459	0.4824	0.4146	0.3044	0.4333	0.5526	0.3333	0.3846
0.3821	0.3895	0.498	0.2826	0.2743	0.4867	1.5714	1.2857	0.1818
0.4113	0.4516	0.4595	0.2395	0.363	0.3991	0.7234	0.6383	0.75
0.4399	0.4387	0.4914	0.2785	0.3147	0.479	0.4872	0.6154	0.7179
0.4455	0.437	0.4983	0.3424	0.3232	0.4821	0.6341	0.6829	0.1064
0.4368	0.4354	0.4967	0.3461	0.2965	0.4744	0.8333	0.5952	0.1538
0.4636	0.4738	0.4888	0.3804	0.3797	0.4502	0.5	0.3182	0.3043
0.437	0.4588	0.4952	0.3094	0.3531	0.4456	0.62	0.46	0.1017
0.413	0.422	0.4123	0.3498	0.3373	0.3366	1.6471	1.1176	1.4118
0.3794	0.3894	0.4902	0.2456	0.2578	0.4826	1.2692	1.1538	1.3077
0.4175	0.4246	0.4956	0.2573	0.2449	0.4881	0.7	0.58	0.6
0.4359	0.4321	0.4927	0.3143	0.2804	0.4801	0.6585	0.5854	0.5854
0.4272	0.4252	0.4787	0.2796	0.2514	0.442	0.6471	0.5882	0.6176
0.4437	0.4296	0.4959	0.3572	0.2804	0.4301	0.766	0.617	0.0667
0.4589	0.4582	0.4635	0.3524	0.3431	0.3533	0.4565	0.4348	0.3913
0.3971	0.3839	0.482	0.2927	0.205	0.4612	1.2821	0.9744	0.8974
0.4471	0.4546	0.4995	0.3565	0.3541	0.47	0.6889	0.5333	0.0189
0.4333	0.4382	0.4997	0.3135	0.3165	0.49	0.6957	0.6304	0.0339
0.4382	0.4374	0.4996	0.3103	0.3298	0.49	0.6053	0.7105	0.0455
0.4367	0.4059	0.4813	0.3749	0.2534	0.4564	1.1818	0.8485	0.7879
0.4478	0.4982	0.4936	0.3782	0.4736	0.4797	0.8611	0.075	0.4722
0.4395	0.4499	0.4959	0.367	0.3074	0.4891	0.9706	0.4412	0.6176
0.4297	0.4534	0.444	0.3663	0.3817	0.3636	1.2963	0.7407	0.8148
0.4414	0.4974	0.4994	0.3279	0.4654	0.49	0.6327	0.0847	0.0678
0.4152	0.4052	0.4942	0.3253	0.2485	0.4871	1.1667	0.8378	0.8378
0.4243	0.4434	0.4654	0.3169	0.3517	0.4134	0.878	0.7317	0.7317
0.4295	0.437	0.496	0.2758	0.2918	0.4892	0.6047	0.5581	0.6047
0.4295	0.3961	0.4981	0.3704	0.2463	0.4804	1.3871	0.9677	0.1111
0.4246	0.4112	0.4775	0.3191	0.2842	0.4479	0.8889	0.9167	0.8056
0.3841	0.3927	0.4873	0.2908	0.3007	0.4791	1.625	1.5	1.5833
0.4521	0.4541	0.4752	0.3718	0.3732	0.4345	0.6897	0.6552	0.6552
0.439	0.4237	0.4964	0.3706	0.2974	0.459	1.0333	0.7742	0.1
0.4268	0.4267	0.4737	0.3014	0.2482	0.4358	0.7436	0.5641	0.7436
0.4308	0.4046	0.4851	0.3427	0.2022	0.4622	0.9459	0.7027	0.6757
0.4309	0.4435	0.486	0.3229	0.3165	0.4631	0.7895	0.5526	0.6316
0.4296	0.4147	0.4947	0.3334	0.2807	0.4509	0.8919	0.8378	0.1277
0.4262	0.4249	0.4983	0.3405	0.3333	0.486	1.04	1	0.1429
0.4592	0.4729	0.498	0.3757	0.3965	0.4892	0.5625	0.3958	0.2353
0.4267	0.4211	0.4936	0.3523	0.3049	0.4303	1.1724	0.8621	0.1081
0.4058	0.4107	0.4966	0.2864	0.2751	0.4792	1.0312	0.875	0.2
0.3305	0.3974	0.4848	0.2721	0.3576	0.4798	4	3.0625	3.0667
0.4439	0.4423	0.4929	0.3566	0.2996	0.4771	0.7568	0.5135	0.4595
0.4283	0.4448	0.4981	0.3326	0.3441	0.4858	0.9143	0.6571	0.1591
0.4312	0.4662	0.4883	0.3708	0.4224	0.4746	1.32	0.84	0.88
0.4442	0.4123	0.4978	0.3947	0.2458	0.4778	1.2692	0.7308	0.1143
0.4752	0.4821	0.4804	0.4099	0.3266	0.3728	0.4186	0.1395	0.2093
0.4626	0.4616	0.4929	0.3821	0.3563	0.4738	0.5306	0.4286	0.38
0.4482	0.4434	0.4992	0.3536	0.2885	0.4875	0.6471	0.4706	0.0714
0.4373	0.4482	0.4998	0.3251	0.3371	0.49	0.6875	0.5625	0.0175
0.4639	0.4556	0.4849	0.3604	0.322	0.4476	0.4082	0.4082	0.4286
0.4116	0.4268	0.4562	0.2981	0.312	0.3947	1	0.8	0.8
0.4652	0.4658	0.4958	0.3655	0.3682	0.4835	0.4054	0.4054	0.3514
0.4243	0.4965	0.4996	0.3122	0.4648	0.48	0.8485	0.1163	0.0233
0.3582	0.3451	0.4983	0.2375	0.2085	0.4735	1.6923	1.7308	0.0714
0.443	0.4061	0.4662	0.3683	0.1719	0.4143	0.8857	0.6286	0.7143
0.46	0.459	0.4964	0.3871	0.3535	0.4783	0.6216	0.4595	0.2045
0.4525	0.4952	0.4953	0.3605	0.4442	0.4318	0.6047	0.1	0.08
0.4687	0.4435	0.4702	0.432	0.3233	0.4041	0.9211	0.5789	0.5
0.4156	0.4032	0.4995	0.3225	0.2343	0.49	1.125	0.8125	0.0488
0.4148	0.4042	0.4708	0.3263	0.2817	0.4396	1.1875	1.0312	1
0.438	0.4317	0.4368	0.3213	0.2991	0.2688	0.6562	0.6562	0.5
0.4186	0.3861	0.4744	0.3366	0.2399	0.4492	1.2069	1.1034	1.069
0.4424	0.4395	0.4934	0.3476	0.2996	0.4821	0.725	0.55	0.6
0.4042	0.4075	0.4723	0.277	0.2682	0.4315	1	0.8919	0.7297
0.3774	0.359	0.497	0.3091	0.2541	0.4687	2.2941	1.8824	0.1111
0.4371	0.4352	0.4974	0.3686	0.3322	0.4803	1.0667	0.7667	0.1579
0.4059	0.396	0.4594	0.2897	0.2355	0.4135	1.0541	0.9189	0.973
0.4372	0.4377	0.491	0.297	0.3118	0.4705	0.5714	0.619	0.4524
0.4506	0.4581	0.4647	0.3572	0.3681	0.3869	0.6216	0.5405	0.5135
0.4244	0.4265	0.4825	0.2643	0.3075	0.4576	0.6341	0.7805	0.7317
0.399	0.4093	0.4726	0.3242	0.3291	0.4501	1.6786	1.3929	1.2857
0.4255	0.4243	0.4914	0.3538	0.3439	0.4808	1.2333	1.1333	0.8333
0.4576	0.4471	0.4886	0.3465	0.2831	0.4557	0.4545	0.4182	0.3636
0.4476	0.4345	0.4942	0.3617	0.2314	0.435	0.7143	0.4524	0.1042
0.4643	0.4685	0.4977	0.3748	0.3658	0.4894	0.4576	0.3559	0.2881
0.4256	0.4166	0.486	0.3252	0.2953	0.4672	0.9143	0.8857	0.7714
0.4282	0.4145	0.488	0.331	0.2804	0.4713	0.9032	0.8387	0.7419
0.4421	0.4263	0.4993	0.3257	0.2448	0.46	0.6098	0.561	0.0192
0.4418	0.4522	0.499	0.2857	0.3317	0.486	0.4821	0.4821	0.0806
0.453	0.44	0.4985	0.3842	0.3303	0.486	0.7778	0.6667	0.122
0.3958	0.3969	0.4948	0.2332	0.1801	0.4881	0.913	0.7391	0.7826
0.4296	0.4221	0.4892	0.3248	0.2811	0.4731	0.8276	0.7241	0.6897
0.4482	0.4108	0.463	0.3785	0.2079	0.4074	0.8529	0.6471	0.7353
0.4204	0.428	0.495	0.2824	0.2787	0.4869	0.7551	0.6327	0.6327
0.4209	0.4	0.4956	0.3379	0.2462	0.4627	1.1562	0.9062	0.1395
0.453	0.4947	0.4969	0.3715	0.4819	0.4624	0.6667	0.4222	0.0943
0.4717	0.4636	0.4925	0.4268	0.2667	0.468	0.6829	0.2439	0.3171
0.4216	0.3845	0.4947	0.3335	0.1822	0.4888	1.087	0.8913	0.913
0.4536	0.4638	0.4983	0.312	0.3537	0.4754	0.4082	0.3878	0.0741
0.446	0.4564	0.479	0.3227	0.3618	0.4197	0.5385	0.5385	0.3846
0.4228	0.4202	0.4659	0.2862	0.2695	0.4128	0.7353	0.7059	0.7059
0.4318	0.4226	0.4847	0.359	0.3038	0.4574	1.1034	0.8276	0.5862
0.4531	0.4481	0.4582	0.3543	0.2789	0.3447	0.56	0.4	0.44
0.3946	0.4015	0.4973	0.2915	0.2899	0.474	1.3333	1.1515	0.1176
0.4414	0.434	0.4916	0.3238	0.2654	0.4706	0.6136	0.5227	0.4091
0.414	0.4245	0.4959	0.2801	0.3189	0.49	0.8462	0.8889	0.7037
0.4224	0.4151	0.4911	0.3417	0.2988	0.4807	1.1613	0.9355	0.871
0.4115	0.412	0.4567	0.3275	0.3111	0.4119	1.3	1.1	1.0667
0.4392	0.4586	0.4954	0.3558	0.3968	0.4878	0.8611	0.75	0.6111
0.434	0.4342	0.4969	0.3259	0.2907	0.4535	0.75	0.5909	0.0741
0.4161	0.4262	0.4942	0.2976	0.3202	0.4378	0.9091	0.8636	0.1091
0.4284	0.4399	0.4827	0.3579	0.3506	0.4601	1.2	0.8	0.8
0.4633	0.461	0.4906	0.3392	0.2876	0.4592	0.3556	0.2889	0.3111
0.4415	0.4428	0.498	0.3322	0.328	0.4751	0.6522	0.6087	0.0909
0.4098	0.4412	0.4986	0.2757	0.3446	0.4803	0.8919	0.7297	0.08
0.4376	0.419	0.481	0.3467	0.2959	0.4559	0.8205	0.8462	0.7949
