ncvFD_AFR	ncvFD_EUR	ncvFD_ASN	ncv_AFR	ncv_EUR	ncv_ASN	hka_AFR	hka_EUR	hka_ASN
0.4573	0.4598	0.4971	0.3031	0.3283	0.49	0.3488	0.3721	0.4091
0.4421	0.4697	0.4995	0.3203	0.3991	0.49	0.587	0.4783	0.0508
0.4003	0.3872	0.4943	0.3196	0.272	0.4896	1.5455	1.3182	1.2273
0.4291	0.4287	0.4718	0.3406	0.3056	0.4305	0.9667	0.7333	0.7333
0.4522	0.4468	0.494	0.337	0.252	0.479	0.5	0.3704	0.4074
0.4312	0.43	0.4744	0.3158	0.2763	0.4305	0.7429	0.6	0.6286
0.4604	0.4709	0.4954	0.3582	0.3552	0.4859	0.4545	0.2955	0.5
0.448	0.4361	0.4856	0.3343	0.2265	0.4505	0.5538	0.4308	0.4308
0.4661	0.4613	0.4973	0.3949	0.3357	0.4893	0.5349	0.3721	0.3488
0.4344	0.4271	0.4647	0.3568	0.3091	0.4148	1	0.7778	0.7778
0.4526	0.4571	0.461	0.3628	0.3483	0.3686	0.617	0.4681	0.4894
0.4272	0.4361	0.4667	0.3416	0.3188	0.4147	1.027	0.6757	0.7027
0.4035	0.4165	0.4929	0.275	0.2823	0.4002	1	0.8158	0.0851
0.4448	0.4156	0.4445	0.3616	0.2385	0.3214	0.7778	0.6667	0.5556
0.4032	0.4104	0.4894	0.2694	0.2505	0.4768	0.9714	0.7714	0.8571
0.4514	0.4648	0.499	0.3002	0.3721	0.4867	0.4062	0.4375	0.0833
0.4329	0.4367	0.4957	0.3234	0.3352	0.4693	0.7568	0.7568	0.1667
0.4514	0.4481	0.4867	0.3511	0.3026	0.4557	0.575	0.45	0.45
0.4704	0.4706	0.4961	0.4047	0.3474	0.484	0.5	0.2826	0.3261
0.416	0.4106	0.4853	0.3014	0.26	0.4678	0.9355	0.8065	0.871
0.4318	0.4295	0.4949	0.3408	0.2776	0.4597	0.9024	0.6098	0.1509
0.4455	0.4598	0.4935	0.3237	0.3475	0.4731	0.55	0.425	0.325
0.4725	0.4686	0.4952	0.4151	0.3225	0.4534	0.5263	0.2632	0.122
0.4204	0.3943	0.4778	0.3259	0.1961	0.4536	1.0385	0.8077	0.9615
0.4712	0.4755	0.4963	0.367	0.3685	0.4783	0.3208	0.2642	0.2075
0.4129	0.4125	0.4972	0.2942	0.2486	0.4805	0.9474	0.7368	0.1739
0.4634	0.4433	0.4968	0.3906	0.2904	0.4519	0.5682	0.4773	0.0755
0.4345	0.4977	0.4941	0.3153	0.4727	0.4825	0.6857	0.093	0.5143
0.4456	0.4371	0.4998	0.3094	0.2706	0.49	0.5	0.5	0.0222
0.4534	0.4994	0.499	0.3477	0.47	0.4834	0.525	0.0213	0.0638
0.4327	0.4097	0.4987	0.3553	0.2837	0.4851	1.0303	0.9394	0.0952
0.383	0.3799	0.4992	0.2999	0.2856	0.485	1.8182	1.6818	0.0556
0.3889	0.3615	0.4818	0.3118	0.2119	0.4679	1.8261	1.3913	1.3478
0.4392	0.4258	0.493	0.3794	0.3356	0.4859	1.1667	1	1
0.4482	0.4545	0.4966	0.3661	0.369	0.4894	0.7353	0.6176	0.4722
0.4252	0.433	0.4887	0.2946	0.3203	0.4746	0.7368	0.7368	0.8158
0.4459	0.4398	0.4986	0.3661	0.3222	0.43	0.7895	0.6316	0.0222
0.4343	0.4369	0.4895	0.3538	0.3321	0.4767	0.9667	0.7333	0.8333
0.4609	0.4537	0.495	0.3949	0.3182	0.4806	0.6667	0.4222	0.3556
0.4554	0.4559	0.4916	0.3772	0.3375	0.4748	0.6552	0.4483	0.5172
0.4469	0.4464	0.4833	0.3603	0.3129	0.4554	0.7188	0.5	0.625
0.4383	0.4314	0.4988	0.3107	0.2655	0.4802	0.6053	0.5526	0.0638
0.4403	0.4964	0.4884	0.3451	0.4635	0.4688	0.75	0.1136	0.6111
0.4544	0.4636	0.4961	0.3835	0.3738	0.4842	0.7333	0.4667	0.3333
0.4228	0.4448	0.496	0.291	0.3457	0.4895	0.7576	0.6667	0.6364
0.4687	0.4797	0.4949	0.3406	0.4075	0.465	0.2927	0.3095	0.1778
0.407	0.4288	0.4511	0.2683	0.3257	0.3789	0.9	0.85	0.775
0.4403	0.4386	0.4972	0.3613	0.3291	0.4726	0.8857	0.6857	0.1163
0.4409	0.4876	0.4989	0.3066	0.4627	0.4841	0.5536	0.5179	0.0758
0.4645	0.4698	0.486	0.3749	0.3673	0.4426	0.4545	0.3409	0.3409
0.4342	0.4293	0.4904	0.3692	0.3083	0.4745	1.1765	0.7353	0.6176
0.459	0.4745	0.4979	0.3426	0.3734	0.49	0.4211	0.2895	0.2632
0.4355	0.4643	0.4922	0.343	0.3894	0.4772	0.8378	0.5385	0.5385
0.4407	0.447	0.4962	0.3661	0.331	0.4762	0.9259	0.5556	0.1935
0.4238	0.4033	0.4553	0.3536	0.2794	0.404	1.2903	1.0323	0.9677
0.4713	0.4978	0.4997	0.4214	0.4858	0.49	0.625	0.1892	0.027
0.4438	0.4506	0.4928	0.318	0.2976	0.472	0.5536	0.4107	0.3571
0.458	0.4536	0.4791	0.3844	0.3625	0.427	0.6486	0.5946	0.4324
0.4353	0.4414	0.4744	0.3035	0.3194	0.423	0.6216	0.5946	0.5405
0.428	0.4969	0.4986	0.3341	0.4661	0.488	0.9333	0.1053	0.1316
0.4287	0.4265	0.4938	0.305	0.2219	0.4816	0.7297	0.5135	0.5135
0.4416	0.4177	0.4952	0.3741	0.2766	0.4481	1	0.7714	0.1087
0.4643	0.4301	0.4889	0.3992	0.2606	0.4711	0.6111	0.5556	0.6389
0.4326	0.442	0.4844	0.314	0.3183	0.4563	0.7097	0.5806	0.5806
0.4153	0.495	0.4943	0.3081	0.4649	0.4236	1	0.1739	0.087
0.4237	0.4224	0.4986	0.3165	0.2474	0.4827	0.8889	0.6111	0.0889
0.4227	0.4264	0.4991	0.3011	0.2883	0.4834	0.8095	0.6905	0.06
0.4423	0.435	0.4961	0.3509	0.2599	0.4886	0.75	0.5	0.525
0.4288	0.4218	0.4988	0.3077	0.2975	0.4875	0.7419	0.8065	0.1111
0.443	0.4301	0.4984	0.3556	0.2667	0.4841	0.7714	0.5714	0.1136
0.4627	0.4596	0.497	0.3597	0.3687	0.4892	0.4242	0.5152	0.3939
0.4124	0.4155	0.4931	0.3299	0.2965	0.4605	1.3043	0.913	0.2188
0.4432	0.4477	0.4978	0.3147	0.2614	0.4704	0.55	0.375	0.0833
0.4402	0.4488	0.4667	0.3339	0.3302	0.3959	0.6842	0.5263	0.5263
0.4508	0.45	0.4989	0.3682	0.3277	0.488	0.6905	0.5	0.102
0.4377	0.4276	0.4902	0.3694	0.2735	0.4715	1.0588	0.6216	0.5405
0.4383	0.4658	0.5	0.3612	0.4093	NA	0.9394	0.6667	0
0.459	0.4459	0.4894	0.3825	0.2892	0.461	0.6111	0.4444	0.3889
0.4553	0.4541	0.4891	0.3982	0.352	0.4413	0.875	0.5312	0.2432
0.4244	0.4111	0.4948	0.3275	0.2679	0.4878	0.9583	0.8333	0.75
0.471	0.4544	0.4979	0.4238	0.3456	0.4757	0.6667	0.5	0.0952
0.4544	0.4598	0.4674	0.3105	0.2987	0.379	0.3947	0.3158	0.4211
0.4299	0.4138	0.4851	0.3594	0.2387	0.4665	1.1724	0.6897	0.8276
0.4274	0.3988	0.4531	0.3459	0.2476	0.4059	1.069	0.931	1.1034
0.4547	0.4527	0.459	0.3696	0.3468	0.3561	0.617	0.5319	0.4681
0.472	0.4807	0.4949	0.4102	0.4021	0.4759	0.5	0.2727	0.2727
0.4515	0.4388	0.4842	0.3773	0.3111	0.4509	0.75	0.6	0.5
0.4193	0.4048	0.4753	0.3346	0.2472	0.444	1.1613	0.8387	0.8387
0.4793	0.4828	0.4996	0.4303	0.424	0.49	0.4545	0.3182	0.0444
0.4448	0.4454	0.499	0.3793	0.361	0.49	0.9655	0.7586	0.1176
0.4249	0.4131	0.4762	0.342	0.2828	0.4512	1.0938	0.875	1
0.4345	0.4349	0.4885	0.3503	0.3205	0.4707	0.9259	0.7037	0.6667
0.4492	0.4394	0.4975	0.3861	0.3057	0.4385	0.9143	0.5714	0.0455
0.433	0.4318	0.4576	0.3186	0.3146	0.3974	0.7273	0.7273	0.7879
0.4457	0.4303	0.4945	0.3626	0.2356	0.459	0.7647	0.5	0.1628
0.4594	0.4576	0.4807	0.3623	0.3194	0.4	0.4889	0.3778	0.2667
0.4293	0.4273	0.4831	0.3317	0.2932	0.455	0.8837	0.6977	0.6279
0.4366	0.4984	0.5	0.3129	0.4823	NA	0.641	0.102	0
0.4505	0.4415	0.4936	0.354	0.2966	0.4407	0.6061	0.5152	0.1282
0.4293	0.4441	0.4701	0.3222	0.3693	0.3998	0.8158	0.8684	0.475
0.4392	0.4341	0.4905	0.3059	0.2426	0.4728	0.575	0.475	0.55
0.4206	0.4462	0.4903	0.3223	0.3681	0.4769	1	0.8	0.7429
0.4533	0.4641	0.4953	0.3533	0.3716	0.4839	0.5526	0.4474	0.4211
0.4073	0.4103	0.4437	0.3154	0.3067	0.3767	1.2667	1.1	0.9667
0.4364	0.4401	0.4982	0.3468	0.3242	0.4841	0.8485	0.6364	0.1316
0.4683	0.4718	0.4989	0.403	0.4077	0.4875	0.5405	0.4865	0.1026
0.4166	0.4177	0.4914	0.2565	0.2694	0.4813	0.7097	0.7419	0.871
0.4412	0.4218	0.4466	0.386	0.2765	0.3503	1.2105	0.7105	0.6579
0.4356	0.4897	0.4933	0.3063	0.4484	0.3881	0.6286	0.2619	0.0714
0.4255	0.4222	0.4841	0.3193	0.2777	0.4645	0.871	0.7097	0.8387
0.4843	0.4855	0.495	0.4301	0.3636	0.4738	0.3103	0.1379	0.2414
0.4164	0.431	0.4204	0.332	0.3547	0.3022	1.2143	1.0714	0.8571
0.4696	0.467	0.4997	0.3669	0.381	0.49	0.3438	0.4375	0.0286
0.4264	0.3956	0.4755	0.3398	0.2178	0.4452	1.0286	0.8571	0.8571
0.4386	0.4092	0.4776	0.3786	0.2535	0.447	1.175	0.8	0.775
0.4572	0.4631	0.4977	0.3992	0.358	0.49	0.8235	0.4118	0.2941
0.4353	0.4352	0.4903	0.3405	0.3095	0.4735	0.8235	0.6471	0.5882
0.457	0.4651	0.4988	0.3253	0.3761	0.49	0.4	0.45	0.1395
0.4725	0.473	0.4858	0.4017	0.3409	0.4161	0.4318	0.2444	0.2222
0.4391	0.4384	0.4717	0.296	0.306	0.4092	0.5435	0.587	0.5
0.4265	0.454	0.4974	0.3089	0.3627	0.473	0.7879	0.5882	0.1111
0.4539	0.4515	0.4511	0.387	0.3752	0.3645	0.7805	0.7317	0.6585
0.4466	0.4483	0.4365	0.3318	0.2866	0.2455	0.5652	0.413	0.4565
0.4787	0.4696	0.4913	0.3984	0.3576	0.4608	0.2955	0.3182	0.2955
0.4453	0.4561	0.4954	0.3033	0.3191	0.4842	0.4865	0.3947	0.4211
0.4539	0.4625	0.4902	0.3573	0.3627	0.4622	0.561	0.439	0.3659
0.4638	0.4626	0.4991	0.3919	0.3284	0.488	0.566	0.3396	0.0833
0.4618	0.4504	0.4996	0.374	0.2811	0.49	0.5	0.381	0.0417
0.4729	0.4683	0.4932	0.4112	0.3609	0.4748	0.4828	0.3448	0.3793
0.4137	0.4949	0.4975	0.233	0.4871	0.4826	0.675	0.675	0.1739
0.4569	0.4435	0.4854	0.397	0.3307	0.4554	0.8049	0.6098	0.5122
0.4387	0.4337	0.4836	0.3423	0.2877	0.4572	0.7647	0.5882	0.6471
0.4487	0.4518	0.4991	0.3568	0.3391	0.4801	0.6571	0.5143	0.0476
0.4332	0.4617	0.4988	0.3367	0.3955	0.4802	0.8378	0.6486	0.0667
0.4485	0.4428	0.4954	0.3664	0.3307	0.4738	0.7297	0.6216	0.2195
0.4642	0.4711	0.4995	0.3625	0.3668	0.47	0.4107	0.3214	0.0179
0.4723	0.4675	0.4994	0.3948	0.3313	0.49	0.4	0.2889	0.0612
0.4547	0.4534	0.499	0.3564	0.2952	0.4801	0.5417	0.375	0.0566
0.46	0.456	0.4992	0.3819	0.3263	0.49	0.5854	0.4146	0.0909
0.4266	0.4286	0.4802	0.3545	0.3218	0.4539	1.2069	0.8276	0.7931
0.4371	0.4461	0.4982	0.3205	0.3539	0.4757	0.6667	0.6923	0.08
0.4385	0.4418	0.4963	0.3314	0.3162	0.49	0.7	0.575	0.6
0.44	0.46	0.4943	0.3188	0.3567	0.4815	0.6136	0.4545	0.4545
0.4623	0.4513	0.4969	0.3931	0.3331	0.49	0.6136	0.5	0.4545
0.4339	0.4114	0.4995	0.3635	0.2821	0.49	1.1	0.9	0.0513
0.4463	0.4472	0.4948	0.3713	0.3114	0.4849	0.8286	0.4857	0.5429
0.4693	0.4688	0.4943	0.3746	0.3511	0.4547	0.3725	0.3137	0.1509
0.4546	0.4562	0.4956	0.3828	0.3643	0.487	0.7222	0.5556	0.5278
0.4373	0.4291	0.4895	0.3417	0.2747	0.4726	0.7879	0.6061	0.6364
0.4456	0.4434	0.4944	0.359	0.3526	0.4851	0.7391	0.7391	0.6087
0.4438	0.4455	0.4796	0.2849	0.2737	0.4123	0.4583	0.4167	0.3333
0.4383	0.434	0.4964	0.3467	0.3018	0.4895	0.8049	0.6341	0.5366
0.449	0.4525	0.4973	0.3274	0.3274	0.49	0.5122	0.4634	0.3659
0.47	0.4738	0.4886	0.3655	0.3954	0.4213	0.3333	0.375	0.1837
0.4305	0.4526	0.4998	0.3354	0.357	0.49	0.8889	0.5833	0.0227
0.3959	0.4109	0.4939	0.2851	0.3116	0.488	1.2368	1.1316	1.0526
0.465	0.4741	0.4923	0.3938	0.388	0.4635	0.5532	0.3404	0.2766
0.4698	0.4757	0.4905	0.4084	0.4029	0.4677	0.5429	0.3714	0.4286
0.461	0.4548	0.4647	0.3738	0.3509	0.3375	0.5152	0.5152	0.3333
0.4624	0.4598	0.494	0.3884	0.3473	0.4529	0.575	0.425	0.1522
0.4359	0.4403	0.4907	0.3763	0.3564	0.4816	1.24	0.84	1.04
0.4586	0.4585	0.4891	0.3644	0.3466	0.4586	0.5116	0.4419	0.3721
0.4415	0.4177	0.4947	0.3864	0.2598	0.4874	1.2059	0.7059	0.7353
0.425	0.4256	0.4971	0.3036	0.2444	0.4826	0.7838	0.5676	0.2
0.4495	0.4561	0.4918	0.3057	0.3045	0.4689	0.4419	0.3636	0.3721
0.4468	0.4601	0.4982	0.3461	0.3675	0.4817	0.6304	0.5	0.1091
0.4159	0.4074	0.4991	0.3275	0.307	0.49	1.1724	1.1724	0.0952
0.4348	0.4294	0.4694	0.3554	0.3023	0.42	0.9706	0.7059	0.6765
0.4647	0.492	0.4974	0.392	0.4658	0.4563	0.5476	0.3182	0.0667
0.4456	0.4466	0.4969	0.3382	0.3219	0.4893	0.6111	0.5278	0.4167
0.4369	0.4481	0.4988	0.3505	0.3551	0.49	0.8684	0.6579	0.1333
0.4395	0.4405	0.4978	0.383	0.3621	0.4872	1.2222	0.8889	0.2059
0.4317	0.4389	0.4673	0.3278	0.3144	0.4262	0.8056	0.6111	0.8611
0.3992	0.3943	0.4843	0.2931	0.2728	0.4722	1.2333	1.1667	1.3333
0.4422	0.492	0.4932	0.3373	0.4739	0.4253	0.6667	0.4545	0.1081
0.4299	0.4368	0.4953	0.3388	0.3404	0.4891	0.9302	0.7907	0.7674
0.4546	0.4654	0.4965	0.3818	0.3503	0.4608	0.7111	0.3556	0.102
0.4164	0.4402	0.4636	0.3076	0.3339	0.4179	0.9737	0.6842	0.8684
0.4396	0.4376	0.478	0.3632	0.3089	0.4362	0.9268	0.6098	0.561
0.4402	0.4404	0.4948	0.3364	0.3123	0.4876	0.6977	0.5814	0.7209
0.4208	0.4048	0.4904	0.3584	0.2974	0.4828	1.5	1.1429	1.2857
0.4474	0.4473	0.4886	0.3477	0.2564	0.4619	0.6279	0.3721	0.4419
0.4286	0.4465	0.4987	0.3425	0.3622	0.4883	1	0.7429	0.1304
0.429	0.4205	0.4996	0.3461	0.2746	0.49	1.0278	0.7222	0.0435
0.4612	0.4544	0.4965	0.3544	0.3148	0.4618	0.4286	0.4048	0.1064
0.4333	0.4286	0.4741	0.3591	0.3455	0.4417	1.0588	1.0294	0.8529
0.437	0.4138	0.4656	0.377	0.2943	0.4203	1.2069	0.931	0.8276
0.4466	0.4365	0.4593	0.3634	0.3162	0.3762	0.75	0.6562	0.5625
0.4588	0.4502	0.4993	0.3901	0.2835	0.49	0.6774	0.3871	0.0811
0.4574	0.4316	0.4823	0.4089	0.2964	0.4506	0.9706	0.6471	0.5882
0.4185	0.4404	0.4988	0.341	0.3637	0.488	1.2727	0.9091	0.1111
0.4326	0.4443	0.4995	0.3337	0.3083	0.49	0.8286	0.5143	0.0476
0.4387	0.4249	0.4924	0.3707	0.301	0.4786	1.0455	0.7727	0.5652
0.4668	0.4548	0.4925	0.412	0.3346	0.4729	0.6667	0.4545	0.3939
0.4572	0.4498	0.4945	0.371	0.3105	0.462	0.575	0.45	0.1778
0.4461	0.488	0.4974	0.3376	0.4673	0.483	0.6	0.6	0.1795
0.4531	0.453	0.4906	0.3454	0.3052	0.4618	0.52	0.4	0.34
0.4716	0.4691	0.4996	0.3845	0.3659	0.49	0.3696	0.3478	0.0417
0.4409	0.4403	0.4954	0.2978	0.2854	0.4414	0.5263	0.5	0.0909
0.3981	0.413	0.4954	0.2587	0.2641	0.4892	1	0.7879	0.7576
0.4512	0.4278	0.4535	0.3646	0.2566	0.358	0.6571	0.5714	0.5714
0.4536	0.4573	0.4931	0.3929	0.383	0.4794	0.8621	0.6552	0.5172
0.4509	0.4678	0.4979	0.3393	0.3543	0.4864	0.5294	0.3333	0.1897
0.391	0.4178	0.4991	0.2606	0.3182	0.4875	1.1429	1.0286	0.08
0.4672	0.4569	0.4977	0.3673	0.2806	0.4888	0.381	0.3175	0.254
0.4204	0.425	0.4907	0.3008	0.3043	0.4781	0.8485	0.7879	0.7576
0.4438	0.4492	0.4963	0.3553	0.3053	0.4387	0.75	0.4444	0.0682
0.4473	0.4506	0.459	0.3266	0.3194	0.3657	0.5349	0.4651	0.5116
0.4157	0.403	0.4956	0.295	0.23	0.489	0.9	0.8	0.6667
0.4579	0.4543	0.4991	0.3814	0.3199	0.4834	0.6279	0.4186	0.06
0.3996	0.3901	0.4751	0.3139	0.2418	0.452	1.4783	1.0435	1.1304
0.4186	0.4303	0.4971	0.348	0.3549	0.4802	1.381	1.0952	0.1724
0.4563	0.4876	0.4972	0.3584	0.4533	0.4482	0.5238	0.381	0.0612
0.4378	0.444	0.4725	0.3167	0.3113	0.4039	0.6389	0.5278	0.4444
0.4447	0.429	0.4961	0.3659	0.2742	0.49	0.8182	0.6061	0.6364
0.4427	0.4372	0.4619	0.3505	0.3098	0.4083	0.7381	0.619	0.7857
0.4622	0.4445	0.4968	0.3814	0.282	0.49	0.5333	0.4444	0.4667
0.4669	0.4925	0.4984	0.3787	0.45	0.4867	0.4286	0.186	0.1364
0.4702	0.4609	0.4859	0.4079	0.3574	0.4502	0.5278	0.4444	0.4167
0.4168	0.4154	0.4983	0.3087	0.2823	0.4851	0.9722	0.8333	0.1333
0.4474	0.4417	0.4968	0.3531	0.254	0.4885	0.66	0.42	0.4
0.4636	0.4599	0.4854	0.4028	0.3563	0.459	0.6667	0.4545	0.5758
0.46	0.4544	0.4868	0.3789	0.3349	0.4529	0.5641	0.4615	0.4103
0.4059	0.3772	0.4942	0.336	0.2639	0.4892	1.6452	1.4839	1.1935
0.4333	0.4505	0.4855	0.3544	0.3502	0.4656	1	0.5862	0.7586
0.4651	0.471	0.4849	0.3833	0.3905	0.4349	0.4848	0.4062	0.3235
0.4659	0.4996	0.4964	0.3908	0.49	0.4407	0.5128	0.0455	0.0682
0.4447	0.4493	0.4828	0.3316	0.3174	0.4446	0.5952	0.4762	0.4762
0.422	0.4377	0.4944	0.2998	0.301	0.4864	0.8158	0.5789	0.7105
0.4489	0.4311	0.4937	0.3708	0.2949	0.4372	0.7568	0.6486	0.119
0.4512	0.4595	0.4823	0.3773	0.3778	0.4413	0.7568	0.5676	0.4595
0.4543	0.4498	0.4955	0.3477	0.3003	0.4834	0.5106	0.4255	0.383
0.473	0.4736	0.4855	0.4056	0.4121	0.446	0.4444	0.4722	0.3889
0.4486	0.4252	0.499	0.3951	0.2995	0.49	1.08	0.76	0.1176
0.4211	0.4242	0.4821	0.2777	0.2735	0.4571	0.7255	0.6667	0.7451
0.4491	0.4471	0.4864	0.2983	0.2882	0.4405	0.4286	0.4286	0.3143
0.4376	0.4398	0.4376	0.3612	0.3668	0.3576	0.96	0.96	0.92
0.4134	0.4098	0.4995	0.3275	0.3217	0.49	1.2424	1.2727	0.0577
0.4521	0.4597	0.4963	0.3265	0.3462	0.4588	0.4667	0.4222	0.102
0.443	0.4405	0.4824	0.3661	0.3044	0.4513	0.8649	0.5526	0.5946
0.4486	0.4438	0.4583	0.3905	0.3606	0.3708	1	0.7931	0.5517
0.4295	0.437	0.4542	0.3449	0.3568	0.3908	1	0.9259	0.8148
0.4416	0.42	0.4935	0.3855	0.3112	0.4872	1.1852	0.9259	1.037
0.385	0.4029	0.4564	0.2528	0.296	0.4099	1.2069	1.1724	1.0345
0.4453	0.4589	0.496	0.2908	0.3519	0.4633	0.4545	0.4545	0.1282
0.467	0.4578	0.4906	0.3465	0.2581	0.453	0.3261	0.2826	0.2609
0.4444	0.4604	0.4959	0.2395	0.2677	0.4814	0.375	0.2708	0.2917
0.4324	0.4291	0.4961	0.3265	0.2709	0.4373	0.7838	0.5946	0.0714
0.431	0.4936	0.493	0.3603	0.4857	0.486	1.1471	0.8235	1
0.4054	0.3992	0.499	0.2806	0.2675	0.49	1	1.0323	0.1111
0.4316	0.4176	0.4811	0.3308	0.1367	0.4494	0.8286	0.4857	0.6286
0.4406	0.4225	0.4957	0.3756	0.2643	0.4892	1.0541	0.6579	0.6842
0.4505	0.4399	0.4958	0.3768	0.2999	0.4885	0.7727	0.5455	0.5909
0.4309	0.4258	0.4628	0.3263	0.316	0.4026	0.8125	0.8438	0.6875
0.4586	0.4992	0.4996	0.3845	0.49	0.49	0.6341	0.0889	0.0444
0.439	0.4012	0.4695	0.3601	0.2189	0.4307	0.9091	0.7879	0.8485
0.4465	0.4966	0.4946	0.3389	0.4895	0.4818	0.6	0.475	0.425
0.4103	0.4327	0.4992	0.3042	0.3644	0.485	1.0769	1.1538	0.0541
0.4383	0.4953	0.4945	0.3347	0.442	0.4439	0.7222	0.093	0.1163
0.4735	0.4655	0.4955	0.3986	0.3716	0.4819	0.3939	0.4242	0.3333
0.4621	0.4564	0.4856	0.3856	0.3027	0.4397	0.561	0.3571	0.3333
0.4622	0.4671	0.4984	0.3729	0.3308	0.4801	0.4878	0.2927	0.0909
0.4673	0.4537	0.496	0.4245	0.3383	0.4813	0.8276	0.4828	0.2759
0.442	0.4444	0.496	0.3217	0.2886	0.4871	0.5946	0.4595	0.4595
0.4605	0.4696	0.4944	0.3751	0.347	0.4215	0.5312	0.2941	0.0833
0.4279	0.4977	0.4966	0.2958	0.4817	0.4542	0.7	0.1489	0.0851
0.4331	0.4569	0.4963	0.3066	0.358	0.4772	0.6667	0.5122	0.2
0.4714	0.475	0.4958	0.3451	0.3757	0.4797	0.2692	0.2885	0.2692
0.4514	0.4558	0.4504	0.3559	0.3618	0.3477	0.6	0.55	0.575
0.443	0.4537	0.4993	0.2876	0.3022	0.49	0.4737	0.386	0.0758
0.4416	0.4633	0.4944	0.3762	0.4167	0.4007	1.0278	0.8611	0.0667
0.4786	0.4697	0.499	0.4114	0.377	0.4875	0.35	0.375	0.0909
0.47	0.4692	0.4953	0.3822	0.3356	0.421	0.3889	0.2778	0.069
0.4554	0.4543	0.4908	0.3581	0.326	0.4677	0.5385	0.4359	0.4103
